area,date,interest,isPartial,brand,super_brand,year,month,week,is_zero
ZA,2020-06-28,0,False,Dunlopillo,competitor_brand,2020,6,26,1
ZA,2020-06-28,0,False,Forty Winks,competitor_brand,2020,6,26,1
ZA,2020-06-28,49,False,Sleepmasters,competitor_brand,2020,6,26,0
ZA,2020-07-05,79,False,Sealy,own,2020,7,27,0
ZA,2020-07-05,14,False,Edblo,own,2020,7,27,0
ZA,2020-07-05,26,False,King Koil,own,2020,7,27,0
ZA,2020-07-05,48,False,sealy posturepedic,own,2020,7,27,0
ZA,2020-07-05,0,False,Forgeron,competitor_brand,2020,7,27,1
ZA,2020-07-05,58,False,Restonic,competitor_brand,2020,7,27,0
ZA,2020-07-05,26,False,Cloud 9,competitor_brand,2020,7,27,0
ZA,2020-07-05,0,False,Rest Assured,competitor_brand,2020,7,27,1
ZA,2020-07-05,21,False,Serta,competitor_brand,2020,7,27,0
ZA,2020-07-05,31,False,Simmons,competitor_brand,2020,7,27,0
ZA,2020-07-05,59,False,Tempur,competitor_brand,2020,7,27,0
ZA,2020-07-05,20,False,Dreamland,competitor_brand,2020,7,27,0
ZA,2020-07-05,38,False,Dunlopillo,competitor_brand,2020,7,27,0
ZA,2020-07-05,33,False,Forty Winks,competitor_brand,2020,7,27,0
ZA,2020-07-05,28,False,Sleepmasters,competitor_brand,2020,7,27,0
ZA,2020-07-12,66,False,Sealy,own,2020,7,28,0
ZA,2020-07-12,15,False,Edblo,own,2020,7,28,0
ZA,2020-07-12,28,False,King Koil,own,2020,7,28,0
ZA,2020-07-12,0,False,sealy posturepedic,own,2020,7,28,1
ZA,2020-07-12,0,False,Forgeron,competitor_brand,2020,7,28,1
ZA,2020-07-12,41,False,Restonic,competitor_brand,2020,7,28,0
ZA,2020-07-12,47,False,Cloud 9,competitor_brand,2020,7,28,0
ZA,2020-07-12,42,False,Rest Assured,competitor_brand,2020,7,28,0
ZA,2020-07-12,23,False,Serta,competitor_brand,2020,7,28,0
ZA,2020-07-12,56,False,Simmons,competitor_brand,2020,7,28,0
ZA,2020-07-12,0,False,Tempur,competitor_brand,2020,7,28,1
ZA,2020-07-12,0,False,Dreamland,competitor_brand,2020,7,28,1
ZA,2020-07-12,0,False,Dunlopillo,competitor_brand,2020,7,28,1
ZA,2020-07-12,35,False,Forty Winks,competitor_brand,2020,7,28,0
ZA,2020-07-12,45,False,Sleepmasters,competitor_brand,2020,7,28,0
ZA,2020-07-19,46,False,Sealy,own,2020,7,29,0
ZA,2020-07-19,15,False,Edblo,own,2020,7,29,0
ZA,2020-07-19,0,False,King Koil,own,2020,7,29,1
ZA,2020-07-19,0,False,sealy posturepedic,own,2020,7,29,1
ZA,2020-07-19,0,False,Forgeron,competitor_brand,2020,7,29,1
ZA,2020-07-19,61,False,Restonic,competitor_brand,2020,7,29,0
ZA,2020-07-19,55,False,Cloud 9,competitor_brand,2020,7,29,0
ZA,2020-07-19,62,False,Rest Assured,competitor_brand,2020,7,29,0
ZA,2020-07-19,22,False,Serta,competitor_brand,2020,7,29,0
ZA,2020-07-19,81,False,Simmons,competitor_brand,2020,7,29,0
ZA,2020-07-19,21,False,Tempur,competitor_brand,2020,7,29,0
ZA,2020-07-19,21,False,Dreamland,competitor_brand,2020,7,29,0
ZA,2020-07-19,0,False,Dunlopillo,competitor_brand,2020,7,29,1
ZA,2020-07-19,0,False,Forty Winks,competitor_brand,2020,7,29,1
ZA,2020-07-19,81,False,Sleepmasters,competitor_brand,2020,7,29,0
ZA,2020-07-26,99,False,Sealy,own,2020,7,30,0
ZA,2020-07-26,15,False,Edblo,own,2020,7,30,0
ZA,2020-07-26,0,False,King Koil,own,2020,7,30,1
ZA,2020-07-26,24,False,sealy posturepedic,own,2020,7,30,0
ZA,2020-07-26,0,False,Forgeron,competitor_brand,2020,7,30,1
ZA,2020-07-26,49,False,Restonic,competitor_brand,2020,7,30,0
ZA,2020-07-26,80,False,Cloud 9,competitor_brand,2020,7,30,0
ZA,2020-07-26,20,False,Rest Assured,competitor_brand,2020,7,30,0
ZA,2020-07-26,22,False,Serta,competitor_brand,2020,7,30,0
ZA,2020-07-26,48,False,Simmons,competitor_brand,2020,7,30,0
ZA,2020-07-26,0,False,Tempur,competitor_brand,2020,7,30,1
ZA,2020-07-26,21,False,Dreamland,competitor_brand,2020,7,30,0
ZA,2020-07-26,0,False,Dunlopillo,competitor_brand,2020,7,30,1
ZA,2020-07-26,34,False,Forty Winks,competitor_brand,2020,7,30,0
ZA,2020-07-26,22,False,Sleepmasters,competitor_brand,2020,7,30,0
ZA,2020-08-02,93,False,Sealy,own,2020,8,31,0
ZA,2020-08-02,0,False,Edblo,own,2020,8,31,1
ZA,2020-08-02,0,False,King Koil,own,2020,8,31,1
ZA,2020-08-02,23,False,sealy posturepedic,own,2020,8,31,0
ZA,2020-08-02,0,False,Forgeron,competitor_brand,2020,8,31,1
ZA,2020-08-02,19,False,Restonic,competitor_brand,2020,8,31,0
ZA,2020-08-02,42,False,Cloud 9,competitor_brand,2020,8,31,0
ZA,2020-08-02,0,False,Rest Assured,competitor_brand,2020,8,31,1
ZA,2020-08-02,0,False,Serta,competitor_brand,2020,8,31,1
ZA,2020-08-02,60,False,Simmons,competitor_brand,2020,8,31,0
ZA,2020-08-02,76,False,Tempur,competitor_brand,2020,8,31,0
ZA,2020-08-02,20,False,Dreamland,competitor_brand,2020,8,31,0
ZA,2020-08-02,0,False,Dunlopillo,competitor_brand,2020,8,31,1
ZA,2020-08-02,0,False,Forty Winks,competitor_brand,2020,8,31,1
ZA,2020-08-02,34,False,Sleepmasters,competitor_brand,2020,8,31,0
ZA,2020-08-09,69,False,Sealy,own,2020,8,32,0
ZA,2020-08-09,28,False,Edblo,own,2020,8,32,0
ZA,2020-08-09,0,False,King Koil,own,2020,8,32,1
ZA,2020-08-09,47,False,sealy posturepedic,own,2020,8,32,0
ZA,2020-08-09,0,False,Forgeron,competitor_brand,2020,8,32,1
ZA,2020-08-09,9,False,Restonic,competitor_brand,2020,8,32,0
ZA,2020-08-09,34,False,Cloud 9,competitor_brand,2020,8,32,0
ZA,2020-08-09,0,False,Rest Assured,competitor_brand,2020,8,32,1
ZA,2020-08-09,21,False,Serta,competitor_brand,2020,8,32,0
ZA,2020-08-09,30,False,Simmons,competitor_brand,2020,8,32,0
ZA,2020-08-09,0,False,Tempur,competitor_brand,2020,8,32,1
ZA,2020-08-09,0,False,Dreamland,competitor_brand,2020,8,32,1
ZA,2020-08-09,37,False,Dunlopillo,competitor_brand,2020,8,32,0
ZA,2020-08-09,97,False,Forty Winks,competitor_brand,2020,8,32,0
ZA,2020-08-09,34,False,Sleepmasters,competitor_brand,2020,8,32,0
ZA,2020-08-16,71,False,Sealy,own,2020,8,33,0
ZA,2020-08-16,14,False,Edblo,own,2020,8,33,0
ZA,2020-08-16,0,False,King Koil,own,2020,8,33,1
ZA,2020-08-16,0,False,sealy posturepedic,own,2020,8,33,1
ZA,2020-08-16,0,False,Forgeron,competitor_brand,2020,8,33,1
ZA,2020-08-16,29,False,Restonic,competitor_brand,2020,8,33,0
ZA,2020-08-16,53,False,Cloud 9,competitor_brand,2020,8,33,0
ZA,2020-08-16,20,False,Rest Assured,competitor_brand,2020,8,33,0
ZA,2020-08-16,0,False,Serta,competitor_brand,2020,8,33,1
ZA,2020-08-16,31,False,Simmons,competitor_brand,2020,8,33,0
ZA,2020-08-16,20,False,Tempur,competitor_brand,2020,8,33,0
ZA,2020-08-16,20,False,Dreamland,competitor_brand,2020,8,33,0
ZA,2020-08-16,39,False,Dunlopillo,competitor_brand,2020,8,33,0
ZA,2020-08-16,0,False,Forty Winks,competitor_brand,2020,8,33,1
ZA,2020-08-16,35,False,Sleepmasters,competitor_brand,2020,8,33,0
ZA,2020-08-23,44,False,Sealy,own,2020,8,34,0
ZA,2020-08-23,0,False,Edblo,own,2020,8,34,1
ZA,2020-08-23,0,False,King Koil,own,2020,8,34,1
ZA,2020-08-23,24,False,sealy posturepedic,own,2020,8,34,0
ZA,2020-08-23,0,False,Forgeron,competitor_brand,2020,8,34,1
ZA,2020-08-23,77,False,Restonic,competitor_brand,2020,8,34,0
ZA,2020-08-23,43,False,Cloud 9,competitor_brand,2020,8,34,0
ZA,2020-08-23,20,False,Rest Assured,competitor_brand,2020,8,34,0
ZA,2020-08-23,63,False,Serta,competitor_brand,2020,8,34,0
ZA,2020-08-23,36,False,Simmons,competitor_brand,2020,8,34,0
ZA,2020-08-23,78,False,Tempur,competitor_brand,2020,8,34,0
ZA,2020-08-23,20,False,Dreamland,competitor_brand,2020,8,34,0
ZA,2020-08-23,0,False,Dunlopillo,competitor_brand,2020,8,34,1
ZA,2020-08-23,0,False,Forty Winks,competitor_brand,2020,8,34,1
ZA,2020-08-23,35,False,Sleepmasters,competitor_brand,2020,8,34,0
ZA,2020-08-30,44,False,Sealy,own,2020,8,35,0
ZA,2020-08-30,43,False,Edblo,own,2020,8,35,0
ZA,2020-08-30,0,False,King Koil,own,2020,8,35,1
ZA,2020-08-30,0,False,sealy posturepedic,own,2020,8,35,1
ZA,2020-08-30,0,False,Forgeron,competitor_brand,2020,8,35,1
ZA,2020-08-30,49,False,Restonic,competitor_brand,2020,8,35,0
ZA,2020-08-30,53,False,Cloud 9,competitor_brand,2020,8,35,0
ZA,2020-08-30,40,False,Rest Assured,competitor_brand,2020,8,35,0
ZA,2020-08-30,21,False,Serta,competitor_brand,2020,8,35,0
ZA,2020-08-30,26,False,Simmons,competitor_brand,2020,8,35,0
ZA,2020-08-30,40,False,Tempur,competitor_brand,2020,8,35,0
ZA,2020-08-30,20,False,Dreamland,competitor_brand,2020,8,35,0
ZA,2020-08-30,0,False,Dunlopillo,competitor_brand,2020,8,35,1
ZA,2020-08-30,33,False,Forty Winks,competitor_brand,2020,8,35,0
ZA,2020-08-30,28,False,Sleepmasters,competitor_brand,2020,8,35,0
ZA,2020-09-06,35,False,Sealy,own,2020,9,36,0
ZA,2020-09-06,14,False,Edblo,own,2020,9,36,0
ZA,2020-09-06,0,False,King Koil,own,2020,9,36,1
ZA,2020-09-06,47,False,sealy posturepedic,own,2020,9,36,0
ZA,2020-09-06,0,False,Forgeron,competitor_brand,2020,9,36,1
ZA,2020-09-06,48,False,Restonic,competitor_brand,2020,9,36,0
ZA,2020-09-06,17,False,Cloud 9,competitor_brand,2020,9,36,0
ZA,2020-09-06,39,False,Rest Assured,competitor_brand,2020,9,36,0
ZA,2020-09-06,0,False,Serta,competitor_brand,2020,9,36,1
ZA,2020-09-06,41,False,Simmons,competitor_brand,2020,9,36,0
ZA,2020-09-06,59,False,Tempur,competitor_brand,2020,9,36,0
ZA,2020-09-06,20,False,Dreamland,competitor_brand,2020,9,36,0
ZA,2020-09-06,0,False,Dunlopillo,competitor_brand,2020,9,36,1
ZA,2020-09-06,66,False,Forty Winks,competitor_brand,2020,9,36,0
ZA,2020-09-06,14,False,Sleepmasters,competitor_brand,2020,9,36,0
ZA,2020-09-13,35,False,Sealy,own,2020,9,37,0
ZA,2020-09-13,14,False,Edblo,own,2020,9,37,0
ZA,2020-09-13,0,False,King Koil,own,2020,9,37,1
ZA,2020-09-13,0,False,sealy posturepedic,own,2020,9,37,1
ZA,2020-09-13,0,False,Forgeron,competitor_brand,2020,9,37,1
ZA,2020-09-13,19,False,Restonic,competitor_brand,2020,9,37,0
ZA,2020-09-13,87,False,Cloud 9,competitor_brand,2020,9,37,0
ZA,2020-09-13,39,False,Rest Assured,competitor_brand,2020,9,37,0
ZA,2020-09-13,63,False,Serta,competitor_brand,2020,9,37,0
ZA,2020-09-13,47,False,Simmons,competitor_brand,2020,9,37,0
ZA,2020-09-13,20,False,Tempur,competitor_brand,2020,9,37,0
ZA,2020-09-13,0,False,Dreamland,competitor_brand,2020,9,37,1
ZA,2020-09-13,0,False,Dunlopillo,competitor_brand,2020,9,37,1
ZA,2020-09-13,0,False,Forty Winks,competitor_brand,2020,9,37,1
ZA,2020-09-13,56,False,Sleepmasters,competitor_brand,2020,9,37,0
ZA,2020-09-20,75,False,Sealy,own,2020,9,38,0
ZA,2020-09-20,0,False,Edblo,own,2020,9,38,1
ZA,2020-09-20,0,False,King Koil,own,2020,9,38,1
ZA,2020-09-20,0,False,sealy posturepedic,own,2020,9,38,1
ZA,2020-09-20,81,False,Forgeron,competitor_brand,2020,9,38,0
ZA,2020-09-20,10,False,Restonic,competitor_brand,2020,9,38,0
ZA,2020-09-20,19,False,Cloud 9,competitor_brand,2020,9,38,0
ZA,2020-09-20,63,False,Rest Assured,competitor_brand,2020,9,38,0
ZA,2020-09-20,0,False,Serta,competitor_brand,2020,9,38,1
ZA,2020-09-20,17,False,Simmons,competitor_brand,2020,9,38,0
ZA,2020-09-20,0,False,Tempur,competitor_brand,2020,9,38,1
ZA,2020-09-20,0,False,Dreamland,competitor_brand,2020,9,38,1
ZA,2020-09-20,0,False,Dunlopillo,competitor_brand,2020,9,38,1
ZA,2020-09-20,0,False,Forty Winks,competitor_brand,2020,9,38,1
ZA,2020-09-20,15,False,Sleepmasters,competitor_brand,2020,9,38,0
ZA,2020-09-27,44,False,Sealy,own,2020,9,39,0
ZA,2020-09-27,14,False,Edblo,own,2020,9,39,0
ZA,2020-09-27,0,False,King Koil,own,2020,9,39,1
ZA,2020-09-27,0,False,sealy posturepedic,own,2020,9,39,1
ZA,2020-09-27,0,False,Forgeron,competitor_brand,2020,9,39,1
ZA,2020-09-27,0,False,Restonic,competitor_brand,2020,9,39,1
ZA,2020-09-27,52,False,Cloud 9,competitor_brand,2020,9,39,0
ZA,2020-09-27,39,False,Rest Assured,competitor_brand,2020,9,39,0
ZA,2020-09-27,42,False,Serta,competitor_brand,2020,9,39,0
ZA,2020-09-27,26,False,Simmons,competitor_brand,2020,9,39,0
ZA,2020-09-27,0,False,Tempur,competitor_brand,2020,9,39,1
ZA,2020-09-27,41,False,Dreamland,competitor_brand,2020,9,39,0
ZA,2020-09-27,0,False,Dunlopillo,competitor_brand,2020,9,39,1
ZA,2020-09-27,0,False,Forty Winks,competitor_brand,2020,9,39,1
ZA,2020-09-27,21,False,Sleepmasters,competitor_brand,2020,9,39,0
ZA,2020-10-04,90,False,Sealy,own,2020,10,40,0
ZA,2020-10-04,0,False,Edblo,own,2020,10,40,1
ZA,2020-10-04,0,False,King Koil,own,2020,10,40,1
ZA,2020-10-04,0,False,sealy posturepedic,own,2020,10,40,1
ZA,2020-10-04,0,False,Forgeron,competitor_brand,2020,10,40,1
ZA,2020-10-04,30,False,Restonic,competitor_brand,2020,10,40,0
ZA,2020-10-04,36,False,Cloud 9,competitor_brand,2020,10,40,0
ZA,2020-10-04,20,False,Rest Assured,competitor_brand,2020,10,40,0
ZA,2020-10-04,0,False,Serta,competitor_brand,2020,10,40,1
ZA,2020-10-04,59,False,Simmons,competitor_brand,2020,10,40,0
ZA,2020-10-04,20,False,Tempur,competitor_brand,2020,10,40,0
ZA,2020-10-04,21,False,Dreamland,competitor_brand,2020,10,40,0
ZA,2020-10-04,0,False,Dunlopillo,competitor_brand,2020,10,40,1
ZA,2020-10-04,0,False,Forty Winks,competitor_brand,2020,10,40,1
ZA,2020-10-04,22,False,Sleepmasters,competitor_brand,2020,10,40,0
ZA,2020-10-11,75,False,Sealy,own,2020,10,41,0
ZA,2020-10-11,15,False,Edblo,own,2020,10,41,0
ZA,2020-10-11,28,False,King Koil,own,2020,10,41,0
ZA,2020-10-11,0,False,sealy posturepedic,own,2020,10,41,1
ZA,2020-10-11,0,False,Forgeron,competitor_brand,2020,10,41,1
ZA,2020-10-11,51,False,Restonic,competitor_brand,2020,10,41,0
ZA,2020-10-11,0,False,Cloud 9,competitor_brand,2020,10,41,1
ZA,2020-10-11,42,False,Rest Assured,competitor_brand,2020,10,41,0
ZA,2020-10-11,45,False,Serta,competitor_brand,2020,10,41,0
ZA,2020-10-11,50,False,Simmons,competitor_brand,2020,10,41,0
ZA,2020-10-11,21,False,Tempur,competitor_brand,2020,10,41,0
ZA,2020-10-11,0,False,Dreamland,competitor_brand,2020,10,41,1
ZA,2020-10-11,0,False,Dunlopillo,competitor_brand,2020,10,41,1
ZA,2020-10-11,0,False,Forty Winks,competitor_brand,2020,10,41,1
ZA,2020-10-11,45,False,Sleepmasters,competitor_brand,2020,10,41,0
ZA,2020-10-18,55,False,Sealy,own,2020,10,42,0
ZA,2020-10-18,45,False,Edblo,own,2020,10,42,0
ZA,2020-10-18,0,False,King Koil,own,2020,10,42,1
ZA,2020-10-18,50,False,sealy posturepedic,own,2020,10,42,0
ZA,2020-10-18,0,False,Forgeron,competitor_brand,2020,10,42,1
ZA,2020-10-18,61,False,Restonic,competitor_brand,2020,10,42,0
ZA,2020-10-18,27,False,Cloud 9,competitor_brand,2020,10,42,0
ZA,2020-10-18,21,False,Rest Assured,competitor_brand,2020,10,42,0
ZA,2020-10-18,22,False,Serta,competitor_brand,2020,10,42,0
ZA,2020-10-18,49,False,Simmons,competitor_brand,2020,10,42,0
ZA,2020-10-18,0,False,Tempur,competitor_brand,2020,10,42,1
ZA,2020-10-18,0,False,Dreamland,competitor_brand,2020,10,42,1
ZA,2020-10-18,0,False,Dunlopillo,competitor_brand,2020,10,42,1
ZA,2020-10-18,0,False,Forty Winks,competitor_brand,2020,10,42,1
ZA,2020-10-18,44,False,Sleepmasters,competitor_brand,2020,10,42,0
ZA,2020-10-25,37,False,Sealy,own,2020,10,43,0
ZA,2020-10-25,15,False,Edblo,own,2020,10,43,0
ZA,2020-10-25,0,False,King Koil,own,2020,10,43,1
ZA,2020-10-25,25,False,sealy posturepedic,own,2020,10,43,0
ZA,2020-10-25,0,False,Forgeron,competitor_brand,2020,10,43,1
ZA,2020-10-25,50,False,Restonic,competitor_brand,2020,10,43,0
ZA,2020-10-25,73,False,Cloud 9,competitor_brand,2020,10,43,0
ZA,2020-10-25,0,False,Rest Assured,competitor_brand,2020,10,43,1
ZA,2020-10-25,22,False,Serta,competitor_brand,2020,10,43,0
ZA,2020-10-25,27,False,Simmons,competitor_brand,2020,10,43,0
ZA,2020-10-25,21,False,Tempur,competitor_brand,2020,10,43,0
ZA,2020-10-25,0,False,Dreamland,competitor_brand,2020,10,43,1
ZA,2020-10-25,0,False,Dunlopillo,competitor_brand,2020,10,43,1
ZA,2020-10-25,0,False,Forty Winks,competitor_brand,2020,10,43,1
ZA,2020-10-25,59,False,Sleepmasters,competitor_brand,2020,10,43,0
ZA,2020-11-01,60,False,Sealy,own,2020,11,44,0
ZA,2020-11-01,0,False,Edblo,own,2020,11,44,1
ZA,2020-11-01,0,False,King Koil,own,2020,11,44,1
ZA,2020-11-01,23,False,sealy posturepedic,own,2020,11,44,0
ZA,2020-11-01,0,False,Forgeron,competitor_brand,2020,11,44,1
ZA,2020-11-01,38,False,Restonic,competitor_brand,2020,11,44,0
ZA,2020-11-01,34,False,Cloud 9,competitor_brand,2020,11,44,0
ZA,2020-11-01,0,False,Rest Assured,competitor_brand,2020,11,44,1
ZA,2020-11-01,21,False,Serta,competitor_brand,2020,11,44,0
ZA,2020-11-01,10,False,Simmons,competitor_brand,2020,11,44,0
ZA,2020-11-01,58,False,Tempur,competitor_brand,2020,11,44,0
ZA,2020-11-01,0,False,Dreamland,competitor_brand,2020,11,44,1
ZA,2020-11-01,0,False,Dunlopillo,competitor_brand,2020,11,44,1
ZA,2020-11-01,32,False,Forty Winks,competitor_brand,2020,11,44,0
ZA,2020-11-01,27,False,Sleepmasters,competitor_brand,2020,11,44,0
ZA,2020-11-08,46,False,Sealy,own,2020,11,45,0
ZA,2020-11-08,15,False,Edblo,own,2020,11,45,0
ZA,2020-11-08,27,False,King Koil,own,2020,11,45,0
ZA,2020-11-08,25,False,sealy posturepedic,own,2020,11,45,0
ZA,2020-11-08,0,False,Forgeron,competitor_brand,2020,11,45,1
ZA,2020-11-08,61,False,Restonic,competitor_brand,2020,11,45,0
ZA,2020-11-08,64,False,Cloud 9,competitor_brand,2020,11,45,0
ZA,2020-11-08,21,False,Rest Assured,competitor_brand,2020,11,45,0
ZA,2020-11-08,0,False,Serta,competitor_brand,2020,11,45,1
ZA,2020-11-08,11,False,Simmons,competitor_brand,2020,11,45,0
ZA,2020-11-08,0,False,Tempur,competitor_brand,2020,11,45,1
ZA,2020-11-08,0,False,Dreamland,competitor_brand,2020,11,45,1
ZA,2020-11-08,0,False,Dunlopillo,competitor_brand,2020,11,45,1
ZA,2020-11-08,69,False,Forty Winks,competitor_brand,2020,11,45,0
ZA,2020-11-08,22,False,Sleepmasters,competitor_brand,2020,11,45,0
ZA,2020-11-15,46,False,Sealy,own,2020,11,46,0
ZA,2020-11-15,0,False,Edblo,own,2020,11,46,1
ZA,2020-11-15,0,False,King Koil,own,2020,11,46,1
ZA,2020-11-15,50,False,sealy posturepedic,own,2020,11,46,0
ZA,2020-11-15,0,False,Forgeron,competitor_brand,2020,11,46,1
ZA,2020-11-15,20,False,Restonic,competitor_brand,2020,11,46,0
ZA,2020-11-15,27,False,Cloud 9,competitor_brand,2020,11,46,0
ZA,2020-11-15,41,False,Rest Assured,competitor_brand,2020,11,46,0
ZA,2020-11-15,0,False,Serta,competitor_brand,2020,11,46,1
ZA,2020-11-15,38,False,Simmons,competitor_brand,2020,11,46,0
ZA,2020-11-15,41,False,Tempur,competitor_brand,2020,11,46,0
ZA,2020-11-15,43,False,Dreamland,competitor_brand,2020,11,46,0
ZA,2020-11-15,0,False,Dunlopillo,competitor_brand,2020,11,46,1
ZA,2020-11-15,0,False,Forty Winks,competitor_brand,2020,11,46,1
ZA,2020-11-15,37,False,Sleepmasters,competitor_brand,2020,11,46,0
ZA,2020-11-22,100,False,Sealy,own,2020,11,47,0
ZA,2020-11-22,0,False,Edblo,own,2020,11,47,1
ZA,2020-11-22,27,False,King Koil,own,2020,11,47,0
ZA,2020-11-22,74,False,sealy posturepedic,own,2020,11,47,0
ZA,2020-11-22,0,False,Forgeron,competitor_brand,2020,11,47,1
ZA,2020-11-22,100,False,Restonic,competitor_brand,2020,11,47,0
ZA,2020-11-22,63,False,Cloud 9,competitor_brand,2020,11,47,0
ZA,2020-11-22,41,False,Rest Assured,competitor_brand,2020,11,47,0
ZA,2020-11-22,65,False,Serta,competitor_brand,2020,11,47,0
ZA,2020-11-22,37,False,Simmons,competitor_brand,2020,11,47,0
ZA,2020-11-22,20,False,Tempur,competitor_brand,2020,11,47,0
ZA,2020-11-22,42,False,Dreamland,competitor_brand,2020,11,47,0
ZA,2020-11-22,0,False,Dunlopillo,competitor_brand,2020,11,47,1
ZA,2020-11-22,0,False,Forty Winks,competitor_brand,2020,11,47,1
ZA,2020-11-22,87,False,Sleepmasters,competitor_brand,2020,11,47,0
ZA,2020-11-29,55,False,Sealy,own,2020,11,48,0
ZA,2020-11-29,0,False,Edblo,own,2020,11,48,1
ZA,2020-11-29,0,False,King Koil,own,2020,11,48,1
ZA,2020-11-29,25,False,sealy posturepedic,own,2020,11,48,0
ZA,2020-11-29,0,False,Forgeron,competitor_brand,2020,11,48,1
ZA,2020-11-29,40,False,Restonic,competitor_brand,2020,11,48,0
ZA,2020-11-29,27,False,Cloud 9,competitor_brand,2020,11,48,0
ZA,2020-11-29,82,False,Rest Assured,competitor_brand,2020,11,48,0
ZA,2020-11-29,66,False,Serta,competitor_brand,2020,11,48,0
ZA,2020-11-29,43,False,Simmons,competitor_brand,2020,11,48,0
ZA,2020-11-29,0,False,Tempur,competitor_brand,2020,11,48,1
ZA,2020-11-29,42,False,Dreamland,competitor_brand,2020,11,48,0
ZA,2020-11-29,0,False,Dunlopillo,competitor_brand,2020,11,48,1
ZA,2020-11-29,0,False,Forty Winks,competitor_brand,2020,11,48,1
ZA,2020-11-29,22,False,Sleepmasters,competitor_brand,2020,11,48,0
ZA,2020-12-06,47,False,Sealy,own,2020,12,49,0
ZA,2020-12-06,30,False,Edblo,own,2020,12,49,0
ZA,2020-12-06,0,False,King Koil,own,2020,12,49,1
ZA,2020-12-06,51,False,sealy posturepedic,own,2020,12,49,0
ZA,2020-12-06,0,False,Forgeron,competitor_brand,2020,12,49,1
ZA,2020-12-06,41,False,Restonic,competitor_brand,2020,12,49,0
ZA,2020-12-06,56,False,Cloud 9,competitor_brand,2020,12,49,0
ZA,2020-12-06,21,False,Rest Assured,competitor_brand,2020,12,49,0
ZA,2020-12-06,22,False,Serta,competitor_brand,2020,12,49,0
ZA,2020-12-06,22,False,Simmons,competitor_brand,2020,12,49,0
ZA,2020-12-06,0,False,Tempur,competitor_brand,2020,12,49,1
ZA,2020-12-06,22,False,Dreamland,competitor_brand,2020,12,49,0
ZA,2020-12-06,0,False,Dunlopillo,competitor_brand,2020,12,49,1
ZA,2020-12-06,0,False,Forty Winks,competitor_brand,2020,12,49,1
ZA,2020-12-06,30,False,Sleepmasters,competitor_brand,2020,12,49,0
ZA,2020-12-13,0,False,Sealy,own,2020,12,50,1
ZA,2020-12-13,0,False,Edblo,own,2020,12,50,1
ZA,2020-12-13,30,False,King Koil,own,2020,12,50,0
ZA,2020-12-13,0,False,sealy posturepedic,own,2020,12,50,1
ZA,2020-12-13,0,False,Forgeron,competitor_brand,2020,12,50,1
ZA,2020-12-13,33,False,Restonic,competitor_brand,2020,12,50,0
ZA,2020-12-13,30,False,Cloud 9,competitor_brand,2020,12,50,0
ZA,2020-12-13,22,False,Rest Assured,competitor_brand,2020,12,50,0
ZA,2020-12-13,0,False,Serta,competitor_brand,2020,12,50,1
ZA,2020-12-13,24,False,Simmons,competitor_brand,2020,12,50,0
ZA,2020-12-13,0,False,Tempur,competitor_brand,2020,12,50,1
ZA,2020-12-13,0,False,Dreamland,competitor_brand,2020,12,50,1
ZA,2020-12-13,0,False,Dunlopillo,competitor_brand,2020,12,50,1
ZA,2020-12-13,0,False,Forty Winks,competitor_brand,2020,12,50,1
ZA,2020-12-13,48,False,Sleepmasters,competitor_brand,2020,12,50,0
ZA,2020-12-20,45,False,Sealy,own,2020,12,51,0
ZA,2020-12-20,36,False,Edblo,own,2020,12,51,0
ZA,2020-12-20,0,False,King Koil,own,2020,12,51,1
ZA,2020-12-20,31,False,sealy posturepedic,own,2020,12,51,0
ZA,2020-12-20,0,False,Forgeron,competitor_brand,2020,12,51,1
ZA,2020-12-20,12,False,Restonic,competitor_brand,2020,12,51,0
ZA,2020-12-20,11,False,Cloud 9,competitor_brand,2020,12,51,0
ZA,2020-12-20,50,False,Rest Assured,competitor_brand,2020,12,51,0
ZA,2020-12-20,0,False,Serta,competitor_brand,2020,12,51,1
ZA,2020-12-20,20,False,Simmons,competitor_brand,2020,12,51,0
ZA,2020-12-20,25,False,Tempur,competitor_brand,2020,12,51,0
ZA,2020-12-20,26,False,Dreamland,competitor_brand,2020,12,51,0
ZA,2020-12-20,0,False,Dunlopillo,competitor_brand,2020,12,51,1
ZA,2020-12-20,0,False,Forty Winks,competitor_brand,2020,12,51,1
ZA,2020-12-20,63,False,Sleepmasters,competitor_brand,2020,12,51,0
ZA,2020-12-27,43,False,Sealy,own,2020,12,52,0
ZA,2020-12-27,0,False,Edblo,own,2020,12,52,1
ZA,2020-12-27,0,False,King Koil,own,2020,12,52,1
ZA,2020-12-27,0,False,sealy posturepedic,own,2020,12,52,1
ZA,2020-12-27,0,False,Forgeron,competitor_brand,2020,12,52,1
ZA,2020-12-27,12,False,Restonic,competitor_brand,2020,12,52,0
ZA,2020-12-27,11,False,Cloud 9,competitor_brand,2020,12,52,0
ZA,2020-12-27,24,False,Rest Assured,competitor_brand,2020,12,52,0
ZA,2020-12-27,0,False,Serta,competitor_brand,2020,12,52,1
ZA,2020-12-27,32,False,Simmons,competitor_brand,2020,12,52,0
ZA,2020-12-27,24,False,Tempur,competitor_brand,2020,12,52,0
ZA,2020-12-27,100,False,Dreamland,competitor_brand,2020,12,52,0
