area,date,interest,isPartial,brand,year,month,week,is_zero,estimated_min_interest,estimated_interest
ZA-GT,2019-11-03,14,False,OK Furniture,2019,11,44,0,1.5,14.0
ZA-GT,2019-11-10,11,False,OK Furniture,2019,11,45,0,1.5,11.0
ZA-GT,2019-11-17,23,False,OK Furniture,2019,11,46,0,1.5,23.0
ZA-GT,2019-11-24,90,False,OK Furniture,2019,11,47,0,1.5,90.0
ZA-GT,2019-12-01,26,False,OK Furniture,2019,12,48,0,1.5,26.0
ZA-GT,2019-12-08,25,False,OK Furniture,2019,12,49,0,1.5,25.0
ZA-GT,2019-12-15,21,False,OK Furniture,2019,12,50,0,1.5,21.0
ZA-GT,2019-12-22,21,False,OK Furniture,2019,12,51,0,1.5,21.0
ZA-GT,2019-12-29,27,False,OK Furniture,2019,12,52,0,1.5,27.0
ZA-NL,2019-01-06,18,False,OK Furniture,2019,1,1,0,1.5,18.0
ZA-NL,2019-01-13,17,False,OK Furniture,2019,1,2,0,1.5,17.0
ZA-NL,2019-01-20,9,False,OK Furniture,2019,1,3,0,1.5,9.0
ZA-NL,2019-01-27,26,False,OK Furniture,2019,1,4,0,1.5,26.0
ZA-NL,2019-02-03,17,False,OK Furniture,2019,2,5,0,1.5,17.0
ZA-NL,2019-02-10,9,False,OK Furniture,2019,2,6,0,1.5,9.0
ZA-NL,2019-02-17,9,False,OK Furniture,2019,2,7,0,1.5,9.0
ZA-NL,2019-02-24,25,False,OK Furniture,2019,2,8,0,1.5,25.0
ZA-NL,2019-03-03,0,False,OK Furniture,2019,3,9,1,1.5,1.5
ZA-NL,2019-03-10,9,False,OK Furniture,2019,3,10,0,1.5,9.0
ZA-NL,2019-03-17,0,False,OK Furniture,2019,3,11,1,1.5,1.5
ZA-NL,2019-03-24,17,False,OK Furniture,2019,3,12,0,1.5,17.0
ZA-NL,2019-03-31,0,False,OK Furniture,2019,3,13,1,1.5,1.5
ZA-NL,2019-04-07,0,False,OK Furniture,2019,4,14,1,1.5,1.5
ZA-NL,2019-04-14,9,False,OK Furniture,2019,4,15,0,1.5,9.0
ZA-NL,2019-04-21,27,False,OK Furniture,2019,4,16,0,1.5,27.0
ZA-NL,2019-04-28,9,False,OK Furniture,2019,4,17,0,1.5,9.0
ZA-NL,2019-05-05,25,False,OK Furniture,2019,5,18,0,1.5,25.0
ZA-NL,2019-05-12,35,False,OK Furniture,2019,5,19,0,1.5,35.0
ZA-NL,2019-05-19,17,False,OK Furniture,2019,5,20,0,1.5,17.0
ZA-NL,2019-05-26,26,False,OK Furniture,2019,5,21,0,1.5,26.0
ZA-NL,2019-06-02,16,False,OK Furniture,2019,6,22,0,1.5,16.0
ZA-NL,2019-06-09,33,False,OK Furniture,2019,6,23,0,1.5,33.0
ZA-NL,2019-06-16,18,False,OK Furniture,2019,6,24,0,1.5,18.0
ZA-NL,2019-06-23,34,False,OK Furniture,2019,6,25,0,1.5,34.0
ZA-NL,2019-06-30,0,False,OK Furniture,2019,6,26,1,1.5,1.5
ZA-NL,2019-07-07,16,False,OK Furniture,2019,7,27,0,1.5,16.0
ZA-NL,2019-07-14,8,False,OK Furniture,2019,7,28,0,1.5,8.0
ZA-NL,2019-07-21,25,False,OK Furniture,2019,7,29,0,1.5,25.0
ZA-NL,2019-07-28,8,False,OK Furniture,2019,7,30,0,1.5,8.0
ZA-NL,2019-08-04,23,False,OK Furniture,2019,8,31,0,1.5,23.0
ZA-NL,2019-08-11,23,False,OK Furniture,2019,8,32,0,1.5,23.0
ZA-NL,2019-08-18,8,False,OK Furniture,2019,8,33,0,1.5,8.0
ZA-NL,2019-08-25,23,False,OK Furniture,2019,8,34,0,1.5,23.0
ZA-NL,2019-09-01,7,False,OK Furniture,2019,9,35,0,1.5,7.0
ZA-NL,2019-09-08,0,False,OK Furniture,2019,9,36,1,1.5,1.5
ZA-NL,2019-09-15,15,False,OK Furniture,2019,9,37,0,1.5,15.0
ZA-NL,2019-09-22,8,False,OK Furniture,2019,9,38,0,1.5,8.0
ZA-NL,2019-09-29,7,False,OK Furniture,2019,9,39,0,1.5,7.0
ZA-NL,2019-10-06,0,False,OK Furniture,2019,10,40,1,1.5,1.5
ZA-NL,2019-10-13,22,False,OK Furniture,2019,10,41,0,1.5,22.0
ZA-NL,2019-10-20,7,False,OK Furniture,2019,10,42,0,1.5,7.0
ZA-NL,2019-10-27,7,False,OK Furniture,2019,10,43,0,1.5,7.0
ZA-NL,2019-11-03,0,False,OK Furniture,2019,11,44,1,1.5,1.5
ZA-NL,2019-11-10,14,False,OK Furniture,2019,11,45,0,1.5,14.0
ZA-NL,2019-11-17,0,False,OK Furniture,2019,11,46,1,1.5,1.5
ZA-NL,2019-11-24,60,False,OK Furniture,2019,11,47,0,1.5,60.0
ZA-NL,2019-12-01,16,False,OK Furniture,2019,12,48,0,1.5,16.0
ZA-NL,2019-12-08,16,False,OK Furniture,2019,12,49,0,1.5,16.0
ZA-NL,2019-12-15,8,False,OK Furniture,2019,12,50,0,1.5,8.0
ZA-NL,2019-12-22,18,False,OK Furniture,2019,12,51,0,1.5,18.0
ZA-NL,2019-12-29,0,False,OK Furniture,2019,12,52,1,1.5,1.5
ZA-WC,2019-01-06,53,False,OK Furniture,2019,1,1,0,1.5,53.0
ZA-WC,2019-01-13,36,False,OK Furniture,2019,1,2,0,1.5,36.0
ZA-WC,2019-01-20,35,False,OK Furniture,2019,1,3,0,1.5,35.0
ZA-WC,2019-01-27,34,False,OK Furniture,2019,1,4,0,1.5,34.0
ZA-WC,2019-02-03,33,False,OK Furniture,2019,2,5,0,1.5,33.0
ZA-WC,2019-02-10,17,False,OK Furniture,2019,2,6,0,1.5,17.0
ZA-WC,2019-02-17,0,False,OK Furniture,2019,2,7,1,1.5,1.5
ZA-WC,2019-02-24,17,False,OK Furniture,2019,2,8,0,1.5,17.0
ZA-WC,2019-03-03,9,False,OK Furniture,2019,3,9,0,1.5,9.0
ZA-WC,2019-03-10,26,False,OK Furniture,2019,3,10,0,1.5,26.0
ZA-WC,2019-03-17,10,False,OK Furniture,2019,3,11,0,1.5,10.0
ZA-WC,2019-03-24,44,False,OK Furniture,2019,3,12,0,1.5,44.0
ZA-WC,2019-03-31,0,False,OK Furniture,2019,3,13,1,1.5,1.5
ZA-WC,2019-04-07,9,False,OK Furniture,2019,4,14,0,1.5,9.0
ZA-WC,2019-04-14,9,False,OK Furniture,2019,4,15,0,1.5,9.0
ZA-WC,2019-04-21,28,False,OK Furniture,2019,4,16,0,1.5,28.0
ZA-WC,2019-04-28,18,False,OK Furniture,2019,4,17,0,1.5,18.0
ZA-WC,2019-05-05,9,False,OK Furniture,2019,5,18,0,1.5,9.0
ZA-WC,2019-05-12,18,False,OK Furniture,2019,5,19,0,1.5,18.0
ZA-WC,2019-05-19,9,False,OK Furniture,2019,5,20,0,1.5,9.0
ZA-WC,2019-05-26,9,False,OK Furniture,2019,5,21,0,1.5,9.0
ZA-WC,2019-06-02,26,False,OK Furniture,2019,6,22,0,1.5,26.0
ZA-WC,2019-06-09,18,False,OK Furniture,2019,6,23,0,1.5,18.0
ZA-WC,2019-06-16,19,False,OK Furniture,2019,6,24,0,1.5,19.0
ZA-WC,2019-06-23,9,False,OK Furniture,2019,6,25,0,1.5,9.0
ZA-WC,2019-06-30,43,False,OK Furniture,2019,6,26,0,1.5,43.0
ZA-WC,2019-07-07,26,False,OK Furniture,2019,7,27,0,1.5,26.0
ZA-WC,2019-07-14,35,False,OK Furniture,2019,7,28,0,1.5,35.0
ZA-WC,2019-07-21,52,False,OK Furniture,2019,7,29,0,1.5,52.0
ZA-WC,2019-07-28,9,False,OK Furniture,2019,7,30,0,1.5,9.0
ZA-WC,2019-08-04,50,False,OK Furniture,2019,8,31,0,1.5,50.0
ZA-WC,2019-08-11,33,False,OK Furniture,2019,8,32,0,1.5,33.0
ZA-WC,2019-08-18,25,False,OK Furniture,2019,8,33,0,1.5,25.0
ZA-WC,2019-08-25,8,False,OK Furniture,2019,8,34,0,1.5,8.0
ZA-WC,2019-09-01,25,False,OK Furniture,2019,9,35,0,1.5,25.0
ZA-WC,2019-09-08,8,False,OK Furniture,2019,9,36,0,1.5,8.0
ZA-WC,2019-09-15,49,False,OK Furniture,2019,9,37,0,1.5,49.0
ZA-WC,2019-09-22,60,False,OK Furniture,2019,9,38,0,1.5,60.0
ZA-WC,2019-09-29,8,False,OK Furniture,2019,9,39,0,1.5,8.0
ZA-WC,2019-10-06,16,False,OK Furniture,2019,10,40,0,1.5,16.0
ZA-WC,2019-10-13,0,False,OK Furniture,2019,10,41,1,1.5,1.5
ZA-WC,2019-10-20,38,False,OK Furniture,2019,10,42,0,1.5,38.0
ZA-WC,2019-10-27,15,False,OK Furniture,2019,10,43,0,1.5,15.0
ZA-WC,2019-11-03,39,False,OK Furniture,2019,11,44,0,1.5,39.0
ZA-WC,2019-11-10,23,False,OK Furniture,2019,11,45,0,1.5,23.0
ZA-WC,2019-11-17,89,False,OK Furniture,2019,11,46,0,1.5,89.0
ZA-WC,2019-11-24,74,False,OK Furniture,2019,11,47,0,1.5,74.0
ZA-WC,2019-12-01,8,False,OK Furniture,2019,12,48,0,1.5,8.0
ZA-WC,2019-12-08,25,False,OK Furniture,2019,12,49,0,1.5,25.0
ZA-WC,2019-12-15,50,False,OK Furniture,2019,12,50,0,1.5,50.0
ZA-WC,2019-12-22,28,False,OK Furniture,2019,12,51,0,1.5,28.0
ZA-WC,2019-12-29,34,False,OK Furniture,2019,12,52,0,1.5,34.0
ZA,2019-01-06,42,False,House and Home,2019,1,1,0,2.0,42.0
ZA,2019-01-13,41,False,House and Home,2019,1,2,0,2.0,41.0
ZA,2019-01-20,49,False,House and Home,2019,1,3,0,2.0,49.0
ZA,2019-01-27,49,False,House and Home,2019,1,4,0,2.0,49.0
ZA,2019-02-03,30,False,House and Home,2019,2,5,0,2.0,30.0
ZA,2019-02-10,35,False,House and Home,2019,2,6,0,2.0,35.0
ZA,2019-02-17,35,False,House and Home,2019,2,7,0,2.0,35.0
ZA,2019-02-24,26,False,House and Home,2019,2,8,0,2.0,26.0
ZA,2019-03-03,4,False,House and Home,2019,3,9,0,2.0,4.0
ZA,2019-03-10,26,False,House and Home,2019,3,10,0,2.0,26.0
ZA,2019-03-17,44,False,House and Home,2019,3,11,0,2.0,44.0
ZA,2019-03-24,41,False,House and Home,2019,3,12,0,2.0,41.0
ZA,2019-03-31,22,False,House and Home,2019,3,13,0,2.0,22.0
ZA,2019-04-07,27,False,House and Home,2019,4,14,0,2.0,27.0
ZA,2019-04-14,34,False,House and Home,2019,4,15,0,2.0,34.0
ZA,2019-04-21,33,False,House and Home,2019,4,16,0,2.0,33.0
ZA,2019-04-28,32,False,House and Home,2019,4,17,0,2.0,32.0
ZA,2019-05-05,48,False,House and Home,2019,5,18,0,2.0,48.0
ZA,2019-05-12,40,False,House and Home,2019,5,19,0,2.0,40.0
ZA,2019-05-19,36,False,House and Home,2019,5,20,0,2.0,36.0
ZA,2019-05-26,35,False,House and Home,2019,5,21,0,2.0,35.0
ZA,2019-06-02,26,False,House and Home,2019,6,22,0,2.0,26.0
ZA,2019-06-09,31,False,House and Home,2019,6,23,0,2.0,31.0
ZA,2019-06-16,10,False,House and Home,2019,6,24,0,2.0,10.0
ZA,2019-06-23,46,False,House and Home,2019,6,25,0,2.0,46.0
ZA,2019-06-30,35,False,House and Home,2019,6,26,0,2.0,35.0
ZA,2019-07-07,31,False,House and Home,2019,7,27,0,2.0,31.0
ZA,2019-07-14,22,False,House and Home,2019,7,28,0,2.0,22.0
ZA,2019-07-21,35,False,House and Home,2019,7,29,0,2.0,35.0
ZA,2019-07-28,17,False,House and Home,2019,7,30,0,2.0,17.0
ZA,2019-08-04,43,False,House and Home,2019,8,31,0,2.0,43.0
ZA,2019-08-11,33,False,House and Home,2019,8,32,0,2.0,33.0
ZA,2019-08-18,25,False,House and Home,2019,8,33,0,2.0,25.0
ZA,2019-08-25,46,False,House and Home,2019,8,34,0,2.0,46.0
ZA,2019-09-01,28,False,House and Home,2019,9,35,0,2.0,28.0
ZA,2019-09-08,28,False,House and Home,2019,9,36,0,2.0,28.0
ZA,2019-09-15,33,False,House and Home,2019,9,37,0,2.0,33.0
ZA,2019-09-22,30,False,House and Home,2019,9,38,0,2.0,30.0
ZA,2019-09-29,32,False,House and Home,2019,9,39,0,2.0,32.0
ZA,2019-10-06,31,False,House and Home,2019,10,40,0,2.0,31.0
ZA,2019-10-13,20,False,House and Home,2019,10,41,0,2.0,20.0
ZA,2019-10-20,39,False,House and Home,2019,10,42,0,2.0,39.0
ZA,2019-10-27,31,False,House and Home,2019,10,43,0,2.0,31.0
ZA,2019-11-03,39,False,House and Home,2019,11,44,0,2.0,39.0
ZA,2019-11-10,31,False,House and Home,2019,11,45,0,2.0,31.0
ZA,2019-11-17,73,False,House and Home,2019,11,46,0,2.0,73.0
ZA,2019-11-24,33,False,House and Home,2019,11,47,0,2.0,33.0
ZA,2019-12-01,50,False,House and Home,2019,12,48,0,2.0,50.0
ZA,2019-12-08,62,False,House and Home,2019,12,49,0,2.0,62.0
ZA,2019-12-15,28,False,House and Home,2019,12,50,0,2.0,28.0
ZA,2019-12-22,21,False,House and Home,2019,12,51,0,2.0,21.0
ZA,2019-12-29,24,False,House and Home,2019,12,52,0,2.0,24.0
ZA-EC,2019-01-06,85,False,House and Home,2019,1,1,0,2.0,85.0
ZA-EC,2019-01-13,41,False,House and Home,2019,1,2,0,2.0,41.0
ZA-EC,2019-01-20,0,False,House and Home,2019,1,3,1,2.0,2.0
ZA-EC,2019-01-27,0,False,House and Home,2019,1,4,1,2.0,2.0
ZA-EC,2019-02-03,78,False,House and Home,2019,2,5,0,2.0,78.0
ZA-EC,2019-02-10,0,False,House and Home,2019,2,6,1,2.0,2.0
ZA-EC,2019-02-17,38,False,House and Home,2019,2,7,0,2.0,38.0
ZA-EC,2019-02-24,0,False,House and Home,2019,2,8,1,2.0,2.0
ZA-EC,2019-03-03,37,False,House and Home,2019,3,9,0,2.0,37.0
ZA-EC,2019-03-10,0,False,House and Home,2019,3,10,1,2.0,2.0
ZA-EC,2019-03-17,43,False,House and Home,2019,3,11,0,2.0,43.0
ZA-EC,2019-03-24,40,False,House and Home,2019,3,12,0,2.0,40.0
ZA-EC,2019-03-31,0,False,House and Home,2019,3,13,1,2.0,2.0
ZA-EC,2019-04-07,0,False,House and Home,2019,4,14,1,2.0,2.0
ZA-EC,2019-04-14,40,False,House and Home,2019,4,15,0,2.0,40.0
ZA-EC,2019-04-21,0,False,House and Home,2019,4,16,1,2.0,2.0
ZA-EC,2019-04-28,0,False,House and Home,2019,4,17,1,2.0,2.0
ZA-EC,2019-05-05,0,False,House and Home,2019,5,18,1,2.0,2.0
ZA-EC,2019-05-12,0,False,House and Home,2019,5,19,1,2.0,2.0
ZA-EC,2019-05-19,0,False,House and Home,2019,5,20,1,2.0,2.0
ZA-EC,2019-05-26,38,False,House and Home,2019,5,21,0,2.0,38.0
ZA-EC,2019-06-02,0,False,House and Home,2019,6,22,1,2.0,2.0
ZA-EC,2019-06-09,39,False,House and Home,2019,6,23,0,2.0,39.0
ZA-EC,2019-06-16,0,False,House and Home,2019,6,24,1,2.0,2.0
ZA-EC,2019-06-23,0,False,House and Home,2019,6,25,1,2.0,2.0
ZA-EC,2019-06-30,0,False,House and Home,2019,6,26,1,2.0,2.0
ZA-EC,2019-07-07,0,False,House and Home,2019,7,27,1,2.0,2.0
ZA-EC,2019-07-14,0,False,House and Home,2019,7,28,1,2.0,2.0
ZA-EC,2019-07-21,38,False,House and Home,2019,7,29,0,2.0,38.0
ZA-EC,2019-07-28,36,False,House and Home,2019,7,30,0,2.0,36.0
ZA-EC,2019-08-04,37,False,House and Home,2019,8,31,0,2.0,37.0
ZA-EC,2019-08-11,0,False,House and Home,2019,8,32,1,2.0,2.0
ZA-EC,2019-08-18,36,False,House and Home,2019,8,33,0,2.0,36.0
ZA-EC,2019-08-25,35,False,House and Home,2019,8,34,0,2.0,35.0
ZA-EC,2019-09-01,0,False,House and Home,2019,9,35,1,2.0,2.0
ZA-EC,2019-09-08,34,False,House and Home,2019,9,36,0,2.0,34.0
ZA-EC,2019-09-15,0,False,House and Home,2019,9,37,1,2.0,2.0
ZA-EC,2019-09-22,0,False,House and Home,2019,9,38,1,2.0,2.0
ZA-EC,2019-09-29,32,False,House and Home,2019,9,39,0,2.0,32.0
ZA-EC,2019-10-06,33,False,House and Home,2019,10,40,0,2.0,33.0
ZA-EC,2019-10-13,66,False,House and Home,2019,10,41,0,2.0,66.0
ZA-EC,2019-10-20,0,False,House and Home,2019,10,42,1,2.0,2.0
ZA-EC,2019-10-27,0,False,House and Home,2019,10,43,1,2.0,2.0
ZA-EC,2019-11-03,0,False,House and Home,2019,11,44,1,2.0,2.0
ZA-EC,2019-11-10,0,False,House and Home,2019,11,45,1,2.0,2.0
ZA-EC,2019-11-17,0,False,House and Home,2019,11,46,1,2.0,2.0
ZA-EC,2019-11-24,0,False,House and Home,2019,11,47,1,2.0,2.0
ZA-EC,2019-12-01,35,False,House and Home,2019,12,48,0,2.0,35.0
ZA-EC,2019-12-08,36,False,House and Home,2019,12,49,0,2.0,36.0
ZA-EC,2019-12-15,0,False,House and Home,2019,12,50,1,2.0,2.0
ZA-EC,2019-12-22,0,False,House and Home,2019,12,51,1,2.0,2.0
ZA-EC,2019-12-29,33,False,House and Home,2019,12,52,0,2.0,33.0
ZA-GT,2019-01-06,55,False,House and Home,2019,1,1,0,2.0,55.0
ZA-GT,2019-01-13,45,False,House and Home,2019,1,2,0,2.0,45.0
ZA-GT,2019-01-20,45,False,House and Home,2019,1,3,0,2.0,45.0
ZA-GT,2019-01-27,17,False,House and Home,2019,1,4,0,2.0,17.0
ZA-GT,2019-02-03,26,False,House and Home,2019,2,5,0,2.0,26.0
ZA-GT,2019-02-10,34,False,House and Home,2019,2,6,0,2.0,34.0
ZA-GT,2019-02-17,44,False,House and Home,2019,2,7,0,2.0,44.0
ZA-GT,2019-02-24,53,False,House and Home,2019,2,8,0,2.0,53.0
ZA-GT,2019-03-03,9,False,House and Home,2019,3,9,0,2.0,9.0
ZA-GT,2019-03-10,18,False,House and Home,2019,3,10,0,2.0,18.0
ZA-GT,2019-03-17,30,False,House and Home,2019,3,11,0,2.0,30.0
ZA-GT,2019-03-24,36,False,House and Home,2019,3,12,0,2.0,36.0
ZA-GT,2019-03-31,9,False,House and Home,2019,3,13,0,2.0,9.0
ZA-GT,2019-04-07,9,False,House and Home,2019,4,14,0,2.0,9.0
ZA-GT,2019-04-14,39,False,House and Home,2019,4,15,0,2.0,39.0
ZA-GT,2019-04-21,10,False,House and Home,2019,4,16,0,2.0,10.0
ZA-GT,2019-04-28,46,False,House and Home,2019,4,17,0,2.0,46.0
ZA-GT,2019-05-05,26,False,House and Home,2019,5,18,0,2.0,26.0
ZA-GT,2019-05-12,9,False,House and Home,2019,5,19,0,2.0,9.0
ZA-GT,2019-05-19,46,False,House and Home,2019,5,20,0,2.0,46.0
ZA-GT,2019-05-26,18,False,House and Home,2019,5,21,0,2.0,18.0
ZA-GT,2019-06-02,0,False,House and Home,2019,6,22,1,2.0,2.0
ZA-GT,2019-06-09,53,False,House and Home,2019,6,23,0,2.0,53.0
ZA-GT,2019-06-16,0,False,House and Home,2019,6,24,1,2.0,2.0
ZA-GT,2019-06-23,55,False,House and Home,2019,6,25,0,2.0,55.0
ZA-GT,2019-06-30,27,False,House and Home,2019,6,26,0,2.0,27.0
ZA-GT,2019-07-07,35,False,House and Home,2019,7,27,0,2.0,35.0
ZA-GT,2019-07-14,26,False,House and Home,2019,7,28,0,2.0,26.0
ZA-GT,2019-07-21,18,False,House and Home,2019,7,29,0,2.0,18.0
ZA-GT,2019-07-28,17,False,House and Home,2019,7,30,0,2.0,17.0
ZA-GT,2019-08-04,26,False,House and Home,2019,8,31,0,2.0,26.0
ZA-GT,2019-08-11,25,False,House and Home,2019,8,32,0,2.0,25.0
ZA-GT,2019-08-18,42,False,House and Home,2019,8,33,0,2.0,42.0
ZA-GT,2019-08-25,33,False,House and Home,2019,8,34,0,2.0,33.0
ZA-GT,2019-09-01,25,False,House and Home,2019,9,35,0,2.0,25.0
ZA-GT,2019-09-08,17,False,House and Home,2019,9,36,0,2.0,17.0
ZA-GT,2019-09-15,25,False,House and Home,2019,9,37,0,2.0,25.0
ZA-GT,2019-09-22,36,False,House and Home,2019,9,38,0,2.0,36.0
ZA-GT,2019-09-29,33,False,House and Home,2019,9,39,0,2.0,33.0
ZA-GT,2019-10-06,73,False,House and Home,2019,10,40,0,2.0,73.0
ZA-GT,2019-10-13,33,False,House and Home,2019,10,41,0,2.0,33.0
ZA-GT,2019-10-20,8,False,House and Home,2019,10,42,0,2.0,8.0
ZA-GT,2019-10-27,24,False,House and Home,2019,10,43,0,2.0,24.0
ZA-GT,2019-11-03,40,False,House and Home,2019,11,44,0,2.0,40.0
ZA-GT,2019-11-10,58,False,House and Home,2019,11,45,0,2.0,58.0
ZA-GT,2019-11-17,58,False,House and Home,2019,11,46,0,2.0,58.0
ZA-GT,2019-11-24,50,False,House and Home,2019,11,47,0,2.0,50.0
ZA-GT,2019-12-01,42,False,House and Home,2019,12,48,0,2.0,42.0
ZA-GT,2019-12-08,37,False,House and Home,2019,12,49,0,2.0,37.0
ZA-GT,2019-12-15,30,False,House and Home,2019,12,50,0,2.0,30.0
ZA-GT,2019-12-22,12,False,House and Home,2019,12,51,0,2.0,12.0
ZA-GT,2019-12-29,11,False,House and Home,2019,12,52,0,2.0,11.0
ZA-NL,2019-01-06,18,False,House and Home,2019,1,1,0,2.0,18.0
ZA-NL,2019-01-13,36,False,House and Home,2019,1,2,0,2.0,36.0
ZA-NL,2019-01-20,0,False,House and Home,2019,1,3,1,2.0,2.0
ZA-NL,2019-01-27,53,False,House and Home,2019,1,4,0,2.0,53.0
ZA-NL,2019-02-03,53,False,House and Home,2019,2,5,0,2.0,53.0
ZA-NL,2019-02-10,0,False,House and Home,2019,2,6,1,2.0,2.0
ZA-NL,2019-02-17,18,False,House and Home,2019,2,7,0,2.0,18.0
ZA-NL,2019-02-24,53,False,House and Home,2019,2,8,0,2.0,53.0
ZA-NL,2019-03-03,18,False,House and Home,2019,3,9,0,2.0,18.0
ZA-NL,2019-03-10,0,False,House and Home,2019,3,10,1,2.0,2.0
ZA-NL,2019-03-17,0,False,House and Home,2019,3,11,1,2.0,2.0
ZA-NL,2019-03-24,36,False,House and Home,2019,3,12,0,2.0,36.0
ZA-NL,2019-03-31,35,False,House and Home,2019,3,13,0,2.0,35.0
ZA-NL,2019-04-07,0,False,House and Home,2019,4,14,1,2.0,2.0
ZA-NL,2019-04-14,0,False,House and Home,2019,4,15,1,2.0,2.0
ZA-NL,2019-04-21,0,False,House and Home,2019,4,16,1,2.0,2.0
ZA-NL,2019-04-28,0,False,House and Home,2019,4,17,1,2.0,2.0
ZA-NL,2019-05-05,34,False,House and Home,2019,5,18,0,2.0,34.0
ZA-NL,2019-05-12,0,False,House and Home,2019,5,19,1,2.0,2.0
ZA-NL,2019-05-19,18,False,House and Home,2019,5,20,0,2.0,18.0
ZA-NL,2019-05-26,18,False,House and Home,2019,5,21,0,2.0,18.0
ZA-NL,2019-06-02,34,False,House and Home,2019,6,22,0,2.0,34.0
ZA-NL,2019-06-09,0,False,House and Home,2019,6,23,1,2.0,2.0
ZA-NL,2019-06-16,0,False,House and Home,2019,6,24,1,2.0,2.0
ZA-NL,2019-06-23,36,False,House and Home,2019,6,25,0,2.0,36.0
ZA-NL,2019-06-30,17,False,House and Home,2019,6,26,0,2.0,17.0
ZA-NL,2019-07-07,17,False,House and Home,2019,7,27,0,2.0,17.0
ZA-NL,2019-07-14,17,False,House and Home,2019,7,28,0,2.0,17.0
ZA-NL,2019-07-21,17,False,House and Home,2019,7,29,0,2.0,17.0
ZA-NL,2019-07-28,17,False,House and Home,2019,7,30,0,2.0,17.0
ZA-NL,2019-08-04,16,False,House and Home,2019,8,31,0,2.0,16.0
ZA-NL,2019-08-11,32,False,House and Home,2019,8,32,0,2.0,32.0
ZA-NL,2019-08-18,16,False,House and Home,2019,8,33,0,2.0,16.0
ZA-NL,2019-08-25,16,False,House and Home,2019,8,34,0,2.0,16.0
ZA-NL,2019-09-01,16,False,House and Home,2019,9,35,0,2.0,16.0
ZA-NL,2019-09-08,0,False,House and Home,2019,9,36,1,2.0,2.0
ZA-NL,2019-09-15,32,False,House and Home,2019,9,37,0,2.0,32.0
ZA-NL,2019-09-22,16,False,House and Home,2019,9,38,0,2.0,16.0
ZA-NL,2019-09-29,31,False,House and Home,2019,9,39,0,2.0,31.0
ZA-NL,2019-10-06,47,False,House and Home,2019,10,40,0,2.0,47.0
ZA-NL,2019-10-13,16,False,House and Home,2019,10,41,0,2.0,16.0
ZA-NL,2019-10-20,15,False,House and Home,2019,10,42,0,2.0,15.0
ZA-NL,2019-10-27,15,False,House and Home,2019,10,43,0,2.0,15.0
ZA-NL,2019-11-03,30,False,House and Home,2019,11,44,0,2.0,30.0
ZA-NL,2019-11-10,30,False,House and Home,2019,11,45,0,2.0,30.0
ZA-NL,2019-11-17,47,False,House and Home,2019,11,46,0,2.0,47.0
ZA-NL,2019-11-24,16,False,House and Home,2019,11,47,0,2.0,16.0
ZA-NL,2019-12-01,16,False,House and Home,2019,12,48,0,2.0,16.0
ZA-NL,2019-12-08,0,False,House and Home,2019,12,49,1,2.0,2.0
ZA-NL,2019-12-15,0,False,House and Home,2019,12,50,1,2.0,2.0
ZA-NL,2019-12-22,19,False,House and Home,2019,12,51,0,2.0,19.0
ZA-NL,2019-12-29,0,False,House and Home,2019,12,52,1,2.0,2.0
ZA-WC,2019-01-06,27,False,House and Home,2019,1,1,0,2.0,27.0
ZA-WC,2019-01-13,13,False,House and Home,2019,1,2,0,2.0,13.0
ZA-WC,2019-01-20,13,False,House and Home,2019,1,3,0,2.0,13.0
ZA-WC,2019-01-27,13,False,House and Home,2019,1,4,0,2.0,13.0
ZA-WC,2019-02-03,0,False,House and Home,2019,2,5,1,2.0,2.0
ZA-WC,2019-02-10,38,False,House and Home,2019,2,6,0,2.0,38.0
ZA-WC,2019-02-17,13,False,House and Home,2019,2,7,0,2.0,13.0
ZA-WC,2019-02-24,0,False,House and Home,2019,2,8,1,2.0,2.0
ZA-WC,2019-03-03,26,False,House and Home,2019,3,9,0,2.0,26.0
ZA-WC,2019-03-10,13,False,House and Home,2019,3,10,0,2.0,13.0
ZA-WC,2019-03-17,0,False,House and Home,2019,3,11,1,2.0,2.0
ZA-WC,2019-03-24,53,False,House and Home,2019,3,12,0,2.0,53.0
ZA-WC,2019-03-31,13,False,House and Home,2019,3,13,0,2.0,13.0
ZA-WC,2019-04-07,13,False,House and Home,2019,4,14,0,2.0,13.0
ZA-WC,2019-04-14,14,False,House and Home,2019,4,15,0,2.0,14.0
ZA-WC,2019-04-21,28,False,House and Home,2019,4,16,0,2.0,28.0
ZA-WC,2019-04-28,0,False,House and Home,2019,4,17,1,2.0,2.0
ZA-WC,2019-05-05,0,False,House and Home,2019,5,18,1,2.0,2.0
ZA-WC,2019-05-12,27,False,House and Home,2019,5,19,0,2.0,27.0
ZA-WC,2019-05-19,0,False,House and Home,2019,5,20,1,2.0,2.0
ZA-WC,2019-05-26,0,False,House and Home,2019,5,21,1,2.0,2.0
ZA-WC,2019-06-02,13,False,House and Home,2019,6,22,0,2.0,13.0
ZA-WC,2019-06-09,27,False,House and Home,2019,6,23,0,2.0,27.0
ZA-WC,2019-06-16,56,False,House and Home,2019,6,24,0,2.0,56.0
ZA-WC,2019-06-23,14,False,House and Home,2019,6,25,0,2.0,14.0
ZA-WC,2019-06-30,26,False,House and Home,2019,6,26,0,2.0,26.0
