area,date,interest,OK furniture,isPartial,brand,year,month,week,is_zero
ZA-WC,2020-07-12,0,46,False,The Bed Shop,2020,7,28,1
ZA-WC,2020-07-12,0,46,False,Tafelberg,2020,7,28,1
ZA-WC,2020-07-12,0,46,False,The Mattress King,2020,7,28,1
ZA-WC,2020-07-12,0,46,False,Mattress Gallery,2020,7,28,1
ZA-WC,2020-07-12,8,46,False,Mattress Warehouse,2020,7,28,0
ZA-WC,2020-07-12,0,46,False,Ericssons,2020,7,28,1
ZA-WC,2020-07-19,15,22,False,Bradlows,2020,7,29,0
ZA-WC,2020-07-19,15,22,False,Russells,2020,7,29,0
ZA-WC,2020-07-19,0,22,False,Rochester,2020,7,29,1
ZA-WC,2020-07-19,7,22,False,Sleepmasters,2020,7,29,0
ZA-WC,2020-07-19,22,22,False,OK Furniture,2020,7,29,0
ZA-WC,2020-07-19,67,22,False,House and Home,2020,7,29,0
ZA-WC,2020-07-19,0,22,False,House & Home,2020,7,29,1
ZA-WC,2020-07-19,0,22,False,Lewis,2020,7,29,1
ZA-WC,2020-07-19,0,22,False,Beares,2020,7,29,1
ZA-WC,2020-07-19,0,22,False,Best Home & Electric,2020,7,29,1
ZA-WC,2020-07-19,0,22,False,Best Home and Electric,2020,7,29,1
ZA-WC,2020-07-19,7,22,False,Best Home,2020,7,29,0
ZA-WC,2020-07-19,22,22,False,Dial a Bed,2020,7,29,0
ZA-WC,2020-07-19,0,22,False,The Bed Centre,2020,7,29,1
ZA-WC,2020-07-19,15,22,False,Bed centre,2020,7,29,0
ZA-WC,2020-07-19,0,22,False,The Bed Shop,2020,7,29,1
ZA-WC,2020-07-19,15,22,False,Tafelberg,2020,7,29,0
ZA-WC,2020-07-19,0,22,False,The Mattress King,2020,7,29,1
ZA-WC,2020-07-19,0,22,False,Mattress Gallery,2020,7,29,1
ZA-WC,2020-07-19,7,22,False,Mattress Warehouse,2020,7,29,0
ZA-WC,2020-07-19,0,22,False,Ericssons,2020,7,29,1
ZA-WC,2020-07-26,22,37,False,Bradlows,2020,7,30,0
ZA-WC,2020-07-26,15,37,False,Russells,2020,7,30,0
ZA-WC,2020-07-26,7,37,False,Rochester,2020,7,30,0
ZA-WC,2020-07-26,7,37,False,Sleepmasters,2020,7,30,0
ZA-WC,2020-07-26,37,37,False,OK Furniture,2020,7,30,0
ZA-WC,2020-07-26,15,37,False,House and Home,2020,7,30,0
ZA-WC,2020-07-26,0,37,False,House & Home,2020,7,30,1
ZA-WC,2020-07-26,15,37,False,Lewis,2020,7,30,0
ZA-WC,2020-07-26,0,37,False,Beares,2020,7,30,1
ZA-WC,2020-07-26,0,37,False,Best Home & Electric,2020,7,30,1
ZA-WC,2020-07-26,0,37,False,Best Home and Electric,2020,7,30,1
ZA-WC,2020-07-26,0,37,False,Best Home,2020,7,30,1
ZA-WC,2020-07-26,30,37,False,Dial a Bed,2020,7,30,0
ZA-WC,2020-07-26,0,37,False,The Bed Centre,2020,7,30,1
ZA-WC,2020-07-26,0,37,False,Bed centre,2020,7,30,1
ZA-WC,2020-07-26,0,37,False,The Bed Shop,2020,7,30,1
ZA-WC,2020-07-26,37,37,False,Tafelberg,2020,7,30,0
ZA-WC,2020-07-26,0,37,False,The Mattress King,2020,7,30,1
ZA-WC,2020-07-26,0,37,False,Mattress Gallery,2020,7,30,1
ZA-WC,2020-07-26,15,37,False,Mattress Warehouse,2020,7,30,0
ZA-WC,2020-07-26,0,37,False,Ericssons,2020,7,30,1
ZA-WC,2020-08-02,0,14,False,Bradlows,2020,8,31,1
ZA-WC,2020-08-02,7,14,False,Russells,2020,8,31,0
ZA-WC,2020-08-02,0,14,False,Rochester,2020,8,31,1
ZA-WC,2020-08-02,0,14,False,Sleepmasters,2020,8,31,1
ZA-WC,2020-08-02,14,14,False,OK Furniture,2020,8,31,0
ZA-WC,2020-08-02,36,14,False,House and Home,2020,8,31,0
ZA-WC,2020-08-02,0,14,False,House & Home,2020,8,31,1
ZA-WC,2020-08-02,7,14,False,Lewis,2020,8,31,0
ZA-WC,2020-08-02,0,14,False,Beares,2020,8,31,1
ZA-WC,2020-08-02,0,14,False,Best Home & Electric,2020,8,31,1
ZA-WC,2020-08-02,0,14,False,Best Home and Electric,2020,8,31,1
ZA-WC,2020-08-02,0,14,False,Best Home,2020,8,31,1
ZA-WC,2020-08-02,0,14,False,Dial a Bed,2020,8,31,1
ZA-WC,2020-08-02,0,14,False,The Bed Centre,2020,8,31,1
ZA-WC,2020-08-02,0,14,False,Bed centre,2020,8,31,1
ZA-WC,2020-08-02,0,14,False,The Bed Shop,2020,8,31,1
ZA-WC,2020-08-02,22,14,False,Tafelberg,2020,8,31,0
ZA-WC,2020-08-02,0,14,False,The Mattress King,2020,8,31,1
ZA-WC,2020-08-02,0,14,False,Mattress Gallery,2020,8,31,1
ZA-WC,2020-08-02,7,14,False,Mattress Warehouse,2020,8,31,0
ZA-WC,2020-08-02,0,14,False,Ericssons,2020,8,31,1
ZA-WC,2020-08-09,7,14,False,Bradlows,2020,8,32,0
ZA-WC,2020-08-09,0,14,False,Russells,2020,8,32,1
ZA-WC,2020-08-09,0,14,False,Rochester,2020,8,32,1
ZA-WC,2020-08-09,14,14,False,Sleepmasters,2020,8,32,0
ZA-WC,2020-08-09,14,14,False,OK Furniture,2020,8,32,0
ZA-WC,2020-08-09,14,14,False,House and Home,2020,8,32,0
ZA-WC,2020-08-09,0,14,False,House & Home,2020,8,32,1
ZA-WC,2020-08-09,0,14,False,Lewis,2020,8,32,1
ZA-WC,2020-08-09,0,14,False,Beares,2020,8,32,1
ZA-WC,2020-08-09,0,14,False,Best Home & Electric,2020,8,32,1
ZA-WC,2020-08-09,0,14,False,Best Home and Electric,2020,8,32,1
ZA-WC,2020-08-09,0,14,False,Best Home,2020,8,32,1
ZA-WC,2020-08-09,0,14,False,Dial a Bed,2020,8,32,1
ZA-WC,2020-08-09,7,14,False,The Bed Centre,2020,8,32,0
ZA-WC,2020-08-09,0,14,False,Bed centre,2020,8,32,1
ZA-WC,2020-08-09,7,14,False,The Bed Shop,2020,8,32,0
ZA-WC,2020-08-09,21,14,False,Tafelberg,2020,8,32,0
ZA-WC,2020-08-09,0,14,False,The Mattress King,2020,8,32,1
ZA-WC,2020-08-09,0,14,False,Mattress Gallery,2020,8,32,1
ZA-WC,2020-08-09,14,14,False,Mattress Warehouse,2020,8,32,0
ZA-WC,2020-08-09,0,14,False,Ericssons,2020,8,32,1
ZA-WC,2020-08-16,7,29,False,Bradlows,2020,8,33,0
ZA-WC,2020-08-16,7,29,False,Russells,2020,8,33,0
ZA-WC,2020-08-16,7,29,False,Rochester,2020,8,33,0
ZA-WC,2020-08-16,0,29,False,Sleepmasters,2020,8,33,1
ZA-WC,2020-08-16,29,29,False,OK Furniture,2020,8,33,0
ZA-WC,2020-08-16,44,29,False,House and Home,2020,8,33,0
ZA-WC,2020-08-16,0,29,False,House & Home,2020,8,33,1
ZA-WC,2020-08-16,7,29,False,Lewis,2020,8,33,0
ZA-WC,2020-08-16,0,29,False,Beares,2020,8,33,1
ZA-WC,2020-08-16,0,29,False,Best Home & Electric,2020,8,33,1
ZA-WC,2020-08-16,0,29,False,Best Home and Electric,2020,8,33,1
ZA-WC,2020-08-16,7,29,False,Best Home,2020,8,33,0
ZA-WC,2020-08-16,7,29,False,Dial a Bed,2020,8,33,0
ZA-WC,2020-08-16,7,29,False,The Bed Centre,2020,8,33,0
ZA-WC,2020-08-16,0,29,False,Bed centre,2020,8,33,1
ZA-WC,2020-08-16,0,29,False,The Bed Shop,2020,8,33,1
ZA-WC,2020-08-16,15,29,False,Tafelberg,2020,8,33,0
ZA-WC,2020-08-16,0,29,False,The Mattress King,2020,8,33,1
ZA-WC,2020-08-16,0,29,False,Mattress Gallery,2020,8,33,1
ZA-WC,2020-08-16,7,29,False,Mattress Warehouse,2020,8,33,0
ZA-WC,2020-08-16,0,29,False,Ericssons,2020,8,33,1
ZA-WC,2020-08-23,7,21,False,Bradlows,2020,8,34,0
ZA-WC,2020-08-23,7,21,False,Russells,2020,8,34,0
ZA-WC,2020-08-23,0,21,False,Rochester,2020,8,34,1
ZA-WC,2020-08-23,0,21,False,Sleepmasters,2020,8,34,1
ZA-WC,2020-08-23,21,21,False,OK Furniture,2020,8,34,0
ZA-WC,2020-08-23,7,21,False,House and Home,2020,8,34,0
ZA-WC,2020-08-23,0,21,False,House & Home,2020,8,34,1
ZA-WC,2020-08-23,7,21,False,Lewis,2020,8,34,0
ZA-WC,2020-08-23,0,21,False,Beares,2020,8,34,1
ZA-WC,2020-08-23,0,21,False,Best Home & Electric,2020,8,34,1
ZA-WC,2020-08-23,0,21,False,Best Home and Electric,2020,8,34,1
ZA-WC,2020-08-23,7,21,False,Best Home,2020,8,34,0
ZA-WC,2020-08-23,7,21,False,Dial a Bed,2020,8,34,0
ZA-WC,2020-08-23,0,21,False,The Bed Centre,2020,8,34,1
ZA-WC,2020-08-23,7,21,False,Bed centre,2020,8,34,0
ZA-WC,2020-08-23,7,21,False,The Bed Shop,2020,8,34,0
ZA-WC,2020-08-23,29,21,False,Tafelberg,2020,8,34,0
ZA-WC,2020-08-23,0,21,False,The Mattress King,2020,8,34,1
ZA-WC,2020-08-23,0,21,False,Mattress Gallery,2020,8,34,1
ZA-WC,2020-08-23,14,21,False,Mattress Warehouse,2020,8,34,0
ZA-WC,2020-08-23,0,21,False,Ericssons,2020,8,34,1
ZA-WC,2020-08-30,14,50,False,Bradlows,2020,8,35,0
ZA-WC,2020-08-30,7,50,False,Russells,2020,8,35,0
ZA-WC,2020-08-30,0,50,False,Rochester,2020,8,35,1
ZA-WC,2020-08-30,0,50,False,Sleepmasters,2020,8,35,1
ZA-WC,2020-08-30,50,50,False,OK Furniture,2020,8,35,0
ZA-WC,2020-08-30,36,50,False,House and Home,2020,8,35,0
ZA-WC,2020-08-30,0,50,False,House & Home,2020,8,35,1
ZA-WC,2020-08-30,14,50,False,Lewis,2020,8,35,0
ZA-WC,2020-08-30,0,50,False,Beares,2020,8,35,1
ZA-WC,2020-08-30,0,50,False,Best Home & Electric,2020,8,35,1
ZA-WC,2020-08-30,0,50,False,Best Home and Electric,2020,8,35,1
ZA-WC,2020-08-30,14,50,False,Best Home,2020,8,35,0
ZA-WC,2020-08-30,22,50,False,Dial a Bed,2020,8,35,0
ZA-WC,2020-08-30,0,50,False,The Bed Centre,2020,8,35,1
ZA-WC,2020-08-30,0,50,False,Bed centre,2020,8,35,1
ZA-WC,2020-08-30,0,50,False,The Bed Shop,2020,8,35,1
ZA-WC,2020-08-30,22,50,False,Tafelberg,2020,8,35,0
ZA-WC,2020-08-30,0,50,False,The Mattress King,2020,8,35,1
ZA-WC,2020-08-30,0,50,False,Mattress Gallery,2020,8,35,1
ZA-WC,2020-08-30,0,50,False,Mattress Warehouse,2020,8,35,1
ZA-WC,2020-08-30,0,50,False,Ericssons,2020,8,35,1
ZA-WC,2020-09-06,7,7,False,Bradlows,2020,9,36,0
ZA-WC,2020-09-06,0,7,False,Russells,2020,9,36,1
ZA-WC,2020-09-06,0,7,False,Rochester,2020,9,36,1
ZA-WC,2020-09-06,0,7,False,Sleepmasters,2020,9,36,1
ZA-WC,2020-09-06,7,7,False,OK Furniture,2020,9,36,0
ZA-WC,2020-09-06,22,7,False,House and Home,2020,9,36,0
ZA-WC,2020-09-06,7,7,False,House & Home,2020,9,36,0
ZA-WC,2020-09-06,29,7,False,Lewis,2020,9,36,0
ZA-WC,2020-09-06,0,7,False,Beares,2020,9,36,1
ZA-WC,2020-09-06,0,7,False,Best Home & Electric,2020,9,36,1
ZA-WC,2020-09-06,0,7,False,Best Home and Electric,2020,9,36,1
ZA-WC,2020-09-06,0,7,False,Best Home,2020,9,36,1
ZA-WC,2020-09-06,0,7,False,Dial a Bed,2020,9,36,1
ZA-WC,2020-09-06,0,7,False,The Bed Centre,2020,9,36,1
ZA-WC,2020-09-06,0,7,False,Bed centre,2020,9,36,1
ZA-WC,2020-09-06,0,7,False,The Bed Shop,2020,9,36,1
ZA-WC,2020-09-06,29,7,False,Tafelberg,2020,9,36,0
ZA-WC,2020-09-06,0,7,False,The Mattress King,2020,9,36,1
ZA-WC,2020-09-06,0,7,False,Mattress Gallery,2020,9,36,1
ZA-WC,2020-09-06,7,7,False,Mattress Warehouse,2020,9,36,0
ZA-WC,2020-09-06,0,7,False,Ericssons,2020,9,36,1
ZA-WC,2020-09-13,14,21,False,Bradlows,2020,9,37,0
ZA-WC,2020-09-13,14,21,False,Russells,2020,9,37,0
ZA-WC,2020-09-13,0,21,False,Rochester,2020,9,37,1
ZA-WC,2020-09-13,0,21,False,Sleepmasters,2020,9,37,1
ZA-WC,2020-09-13,21,21,False,OK Furniture,2020,9,37,0
ZA-WC,2020-09-13,7,21,False,House and Home,2020,9,37,0
ZA-WC,2020-09-13,0,21,False,House & Home,2020,9,37,1
ZA-WC,2020-09-13,0,21,False,Lewis,2020,9,37,1
ZA-WC,2020-09-13,0,21,False,Beares,2020,9,37,1
ZA-WC,2020-09-13,0,21,False,Best Home & Electric,2020,9,37,1
ZA-WC,2020-09-13,0,21,False,Best Home and Electric,2020,9,37,1
ZA-WC,2020-09-13,0,21,False,Best Home,2020,9,37,1
ZA-WC,2020-09-13,7,21,False,Dial a Bed,2020,9,37,0
ZA-WC,2020-09-13,0,21,False,The Bed Centre,2020,9,37,1
ZA-WC,2020-09-13,7,21,False,Bed centre,2020,9,37,0
ZA-WC,2020-09-13,0,21,False,The Bed Shop,2020,9,37,1
ZA-WC,2020-09-13,29,21,False,Tafelberg,2020,9,37,0
ZA-WC,2020-09-13,0,21,False,The Mattress King,2020,9,37,1
ZA-WC,2020-09-13,0,21,False,Mattress Gallery,2020,9,37,1
ZA-WC,2020-09-13,0,21,False,Mattress Warehouse,2020,9,37,1
ZA-WC,2020-09-13,0,21,False,Ericssons,2020,9,37,1
ZA-WC,2020-09-20,15,45,False,Bradlows,2020,9,38,0
ZA-WC,2020-09-20,7,45,False,Russells,2020,9,38,0
ZA-WC,2020-09-20,0,45,False,Rochester,2020,9,38,1
ZA-WC,2020-09-20,0,45,False,Sleepmasters,2020,9,38,1
ZA-WC,2020-09-20,45,45,False,OK Furniture,2020,9,38,0
ZA-WC,2020-09-20,22,45,False,House and Home,2020,9,38,0
ZA-WC,2020-09-20,0,45,False,House & Home,2020,9,38,1
ZA-WC,2020-09-20,0,45,False,Lewis,2020,9,38,1
ZA-WC,2020-09-20,0,45,False,Beares,2020,9,38,1
ZA-WC,2020-09-20,0,45,False,Best Home & Electric,2020,9,38,1
ZA-WC,2020-09-20,0,45,False,Best Home and Electric,2020,9,38,1
ZA-WC,2020-09-20,0,45,False,Best Home,2020,9,38,1
ZA-WC,2020-09-20,15,45,False,Dial a Bed,2020,9,38,0
ZA-WC,2020-09-20,0,45,False,The Bed Centre,2020,9,38,1
ZA-WC,2020-09-20,7,45,False,Bed centre,2020,9,38,0
ZA-WC,2020-09-20,0,45,False,The Bed Shop,2020,9,38,1
ZA-WC,2020-09-20,22,45,False,Tafelberg,2020,9,38,0
ZA-WC,2020-09-20,0,45,False,The Mattress King,2020,9,38,1
ZA-WC,2020-09-20,0,45,False,Mattress Gallery,2020,9,38,1
ZA-WC,2020-09-20,0,45,False,Mattress Warehouse,2020,9,38,1
ZA-WC,2020-09-20,0,45,False,Ericssons,2020,9,38,1
ZA-WC,2020-09-27,0,29,False,Bradlows,2020,9,39,1
ZA-WC,2020-09-27,7,29,False,Russells,2020,9,39,0
ZA-WC,2020-09-27,0,29,False,Rochester,2020,9,39,1
ZA-WC,2020-09-27,0,29,False,Sleepmasters,2020,9,39,1
ZA-WC,2020-09-27,29,29,False,OK Furniture,2020,9,39,0
ZA-WC,2020-09-27,22,29,False,House and Home,2020,9,39,0
ZA-WC,2020-09-27,0,29,False,House & Home,2020,9,39,1
ZA-WC,2020-09-27,7,29,False,Lewis,2020,9,39,0
ZA-WC,2020-09-27,0,29,False,Beares,2020,9,39,1
ZA-WC,2020-09-27,0,29,False,Best Home & Electric,2020,9,39,1
ZA-WC,2020-09-27,0,29,False,Best Home and Electric,2020,9,39,1
ZA-WC,2020-09-27,0,29,False,Best Home,2020,9,39,1
ZA-WC,2020-09-27,7,29,False,Dial a Bed,2020,9,39,0
ZA-WC,2020-09-27,0,29,False,The Bed Centre,2020,9,39,1
ZA-WC,2020-09-27,0,29,False,Bed centre,2020,9,39,1
ZA-WC,2020-09-27,0,29,False,The Bed Shop,2020,9,39,1
ZA-WC,2020-09-27,22,29,False,Tafelberg,2020,9,39,0
ZA-WC,2020-09-27,0,29,False,The Mattress King,2020,9,39,1
ZA-WC,2020-09-27,0,29,False,Mattress Gallery,2020,9,39,1
ZA-WC,2020-09-27,0,29,False,Mattress Warehouse,2020,9,39,1
ZA-WC,2020-09-27,0,29,False,Ericssons,2020,9,39,1
ZA-WC,2020-10-04,23,45,False,Bradlows,2020,10,40,0
ZA-WC,2020-10-04,15,45,False,Russells,2020,10,40,0
ZA-WC,2020-10-04,0,45,False,Rochester,2020,10,40,1
ZA-WC,2020-10-04,0,45,False,Sleepmasters,2020,10,40,1
ZA-WC,2020-10-04,45,45,False,OK Furniture,2020,10,40,0
ZA-WC,2020-10-04,30,45,False,House and Home,2020,10,40,0
ZA-WC,2020-10-04,0,45,False,House & Home,2020,10,40,1
ZA-WC,2020-10-04,8,45,False,Lewis,2020,10,40,0
ZA-WC,2020-10-04,0,45,False,Beares,2020,10,40,1
ZA-WC,2020-10-04,0,45,False,Best Home & Electric,2020,10,40,1
ZA-WC,2020-10-04,0,45,False,Best Home and Electric,2020,10,40,1
ZA-WC,2020-10-04,15,45,False,Best Home,2020,10,40,0
ZA-WC,2020-10-04,0,45,False,Dial a Bed,2020,10,40,1
ZA-WC,2020-10-04,0,45,False,The Bed Centre,2020,10,40,1
ZA-WC,2020-10-04,0,45,False,Bed centre,2020,10,40,1
ZA-WC,2020-10-04,0,45,False,The Bed Shop,2020,10,40,1
ZA-WC,2020-10-04,8,45,False,Tafelberg,2020,10,40,0
ZA-WC,2020-10-04,0,45,False,The Mattress King,2020,10,40,1
ZA-WC,2020-10-04,0,45,False,Mattress Gallery,2020,10,40,1
ZA-WC,2020-10-04,15,45,False,Mattress Warehouse,2020,10,40,0
ZA-WC,2020-10-04,0,45,False,Ericssons,2020,10,40,1
ZA-WC,2020-10-11,0,16,False,Bradlows,2020,10,41,1
ZA-WC,2020-10-11,0,16,False,Russells,2020,10,41,1
ZA-WC,2020-10-11,8,16,False,Rochester,2020,10,41,0
ZA-WC,2020-10-11,0,16,False,Sleepmasters,2020,10,41,1
ZA-WC,2020-10-11,16,16,False,OK Furniture,2020,10,41,0
ZA-WC,2020-10-11,24,16,False,House and Home,2020,10,41,0
ZA-WC,2020-10-11,0,16,False,House & Home,2020,10,41,1
ZA-WC,2020-10-11,16,16,False,Lewis,2020,10,41,0
ZA-WC,2020-10-11,0,16,False,Beares,2020,10,41,1
ZA-WC,2020-10-11,0,16,False,Best Home & Electric,2020,10,41,1
ZA-WC,2020-10-11,0,16,False,Best Home and Electric,2020,10,41,1
ZA-WC,2020-10-11,0,16,False,Best Home,2020,10,41,1
ZA-WC,2020-10-11,0,16,False,Dial a Bed,2020,10,41,1
ZA-WC,2020-10-11,0,16,False,The Bed Centre,2020,10,41,1
ZA-WC,2020-10-11,0,16,False,Bed centre,2020,10,41,1
ZA-WC,2020-10-11,0,16,False,The Bed Shop,2020,10,41,1
ZA-WC,2020-10-11,24,16,False,Tafelberg,2020,10,41,0
ZA-WC,2020-10-11,0,16,False,The Mattress King,2020,10,41,1
ZA-WC,2020-10-11,0,16,False,Mattress Gallery,2020,10,41,1
ZA-WC,2020-10-11,24,16,False,Mattress Warehouse,2020,10,41,0
ZA-WC,2020-10-11,0,16,False,Ericssons,2020,10,41,1
ZA-WC,2020-10-18,8,31,False,Bradlows,2020,10,42,0
ZA-WC,2020-10-18,0,31,False,Russells,2020,10,42,1
ZA-WC,2020-10-18,0,31,False,Rochester,2020,10,42,1
ZA-WC,2020-10-18,0,31,False,Sleepmasters,2020,10,42,1
ZA-WC,2020-10-18,31,31,False,OK Furniture,2020,10,42,0
ZA-WC,2020-10-18,8,31,False,House and Home,2020,10,42,0
ZA-WC,2020-10-18,16,31,False,House & Home,2020,10,42,0
ZA-WC,2020-10-18,31,31,False,Lewis,2020,10,42,0
ZA-WC,2020-10-18,0,31,False,Beares,2020,10,42,1
ZA-WC,2020-10-18,0,31,False,Best Home & Electric,2020,10,42,1
ZA-WC,2020-10-18,0,31,False,Best Home and Electric,2020,10,42,1
ZA-WC,2020-10-18,0,31,False,Best Home,2020,10,42,1
ZA-WC,2020-10-18,0,31,False,Dial a Bed,2020,10,42,1
ZA-WC,2020-10-18,0,31,False,The Bed Centre,2020,10,42,1
ZA-WC,2020-10-18,0,31,False,Bed centre,2020,10,42,1
ZA-WC,2020-10-18,0,31,False,The Bed Shop,2020,10,42,1
ZA-WC,2020-10-18,8,31,False,Tafelberg,2020,10,42,0
ZA-WC,2020-10-18,0,31,False,The Mattress King,2020,10,42,1
ZA-WC,2020-10-18,0,31,False,Mattress Gallery,2020,10,42,1
ZA-WC,2020-10-18,16,31,False,Mattress Warehouse,2020,10,42,0
ZA-WC,2020-10-18,0,31,False,Ericssons,2020,10,42,1
ZA-WC,2020-10-25,8,38,False,Bradlows,2020,10,43,0
ZA-WC,2020-10-25,0,38,False,Russells,2020,10,43,1
ZA-WC,2020-10-25,0,38,False,Rochester,2020,10,43,1
ZA-WC,2020-10-25,8,38,False,Sleepmasters,2020,10,43,0
ZA-WC,2020-10-25,38,38,False,OK Furniture,2020,10,43,0
ZA-WC,2020-10-25,0,38,False,House and Home,2020,10,43,1
ZA-WC,2020-10-25,0,38,False,House & Home,2020,10,43,1
ZA-WC,2020-10-25,8,38,False,Lewis,2020,10,43,0
ZA-WC,2020-10-25,0,38,False,Beares,2020,10,43,1
ZA-WC,2020-10-25,0,38,False,Best Home & Electric,2020,10,43,1
ZA-WC,2020-10-25,0,38,False,Best Home and Electric,2020,10,43,1
ZA-WC,2020-10-25,0,38,False,Best Home,2020,10,43,1
ZA-WC,2020-10-25,8,38,False,Dial a Bed,2020,10,43,0
ZA-WC,2020-10-25,0,38,False,The Bed Centre,2020,10,43,1
ZA-WC,2020-10-25,0,38,False,Bed centre,2020,10,43,1
ZA-WC,2020-10-25,0,38,False,The Bed Shop,2020,10,43,1
ZA-WC,2020-10-25,54,38,False,Tafelberg,2020,10,43,0
ZA-WC,2020-10-25,0,38,False,The Mattress King,2020,10,43,1
ZA-WC,2020-10-25,0,38,False,Mattress Gallery,2020,10,43,1
ZA-WC,2020-10-25,0,38,False,Mattress Warehouse,2020,10,43,1
ZA-WC,2020-10-25,0,38,False,Ericssons,2020,10,43,1
ZA-WC,2020-11-01,21,28,False,Bradlows,2020,11,44,0
ZA-WC,2020-11-01,21,28,False,Russells,2020,11,44,0
ZA-WC,2020-11-01,0,28,False,Rochester,2020,11,44,1
ZA-WC,2020-11-01,7,28,False,Sleepmasters,2020,11,44,0
ZA-WC,2020-11-01,28,28,False,OK Furniture,2020,11,44,0
ZA-WC,2020-11-01,0,28,False,House and Home,2020,11,44,1
ZA-WC,2020-11-01,0,28,False,House & Home,2020,11,44,1
ZA-WC,2020-11-01,21,28,False,Lewis,2020,11,44,0
ZA-WC,2020-11-01,0,28,False,Beares,2020,11,44,1
ZA-WC,2020-11-01,0,28,False,Best Home & Electric,2020,11,44,1
ZA-WC,2020-11-01,0,28,False,Best Home and Electric,2020,11,44,1
ZA-WC,2020-11-01,0,28,False,Best Home,2020,11,44,1
ZA-WC,2020-11-01,7,28,False,Dial a Bed,2020,11,44,0
ZA-WC,2020-11-01,0,28,False,The Bed Centre,2020,11,44,1
ZA-WC,2020-11-01,0,28,False,Bed centre,2020,11,44,1
ZA-WC,2020-11-01,0,28,False,The Bed Shop,2020,11,44,1
ZA-WC,2020-11-01,35,28,False,Tafelberg,2020,11,44,0
ZA-WC,2020-11-01,0,28,False,The Mattress King,2020,11,44,1
ZA-WC,2020-11-01,0,28,False,Mattress Gallery,2020,11,44,1
ZA-WC,2020-11-01,21,28,False,Mattress Warehouse,2020,11,44,0
ZA-WC,2020-11-01,0,28,False,Ericssons,2020,11,44,1
ZA-WC,2020-11-08,23,46,False,Bradlows,2020,11,45,0
ZA-WC,2020-11-08,0,46,False,Russells,2020,11,45,1
ZA-WC,2020-11-08,0,46,False,Rochester,2020,11,45,1
ZA-WC,2020-11-08,8,46,False,Sleepmasters,2020,11,45,0
ZA-WC,2020-11-08,46,46,False,OK Furniture,2020,11,45,0
ZA-WC,2020-11-08,15,46,False,House and Home,2020,11,45,0
ZA-WC,2020-11-08,0,46,False,House & Home,2020,11,45,1
ZA-WC,2020-11-08,30,46,False,Lewis,2020,11,45,0
ZA-WC,2020-11-08,0,46,False,Beares,2020,11,45,1
ZA-WC,2020-11-08,0,46,False,Best Home & Electric,2020,11,45,1
ZA-WC,2020-11-08,0,46,False,Best Home and Electric,2020,11,45,1
ZA-WC,2020-11-08,0,46,False,Best Home,2020,11,45,1
ZA-WC,2020-11-08,0,46,False,Dial a Bed,2020,11,45,1
ZA-WC,2020-11-08,0,46,False,The Bed Centre,2020,11,45,1
ZA-WC,2020-11-08,8,46,False,Bed centre,2020,11,45,0
ZA-WC,2020-11-08,0,46,False,The Bed Shop,2020,11,45,1
ZA-WC,2020-11-08,8,46,False,Tafelberg,2020,11,45,0
ZA-WC,2020-11-08,0,46,False,The Mattress King,2020,11,45,1
ZA-WC,2020-11-08,0,46,False,Mattress Gallery,2020,11,45,1
ZA-WC,2020-11-08,8,46,False,Mattress Warehouse,2020,11,45,0
ZA-WC,2020-11-08,0,46,False,Ericssons,2020,11,45,1
ZA-WC,2020-11-15,0,61,False,Bradlows,2020,11,46,1
ZA-WC,2020-11-15,8,61,False,Russells,2020,11,46,0
ZA-WC,2020-11-15,0,61,False,Rochester,2020,11,46,1
ZA-WC,2020-11-15,8,61,False,Sleepmasters,2020,11,46,0
ZA-WC,2020-11-15,61,61,False,OK Furniture,2020,11,46,0
ZA-WC,2020-11-15,15,61,False,House and Home,2020,11,46,0
ZA-WC,2020-11-15,0,61,False,House & Home,2020,11,46,1
ZA-WC,2020-11-15,23,61,False,Lewis,2020,11,46,0
ZA-WC,2020-11-15,0,61,False,Beares,2020,11,46,1
ZA-WC,2020-11-15,0,61,False,Best Home & Electric,2020,11,46,1
ZA-WC,2020-11-15,0,61,False,Best Home and Electric,2020,11,46,1
ZA-WC,2020-11-15,0,61,False,Best Home,2020,11,46,1
ZA-WC,2020-11-15,31,61,False,Dial a Bed,2020,11,46,0
ZA-WC,2020-11-15,0,61,False,The Bed Centre,2020,11,46,1
ZA-WC,2020-11-15,0,61,False,Bed centre,2020,11,46,1
ZA-WC,2020-11-15,8,61,False,The Bed Shop,2020,11,46,0
ZA-WC,2020-11-15,8,61,False,Tafelberg,2020,11,46,0
ZA-WC,2020-11-15,0,61,False,The Mattress King,2020,11,46,1
ZA-WC,2020-11-15,0,61,False,Mattress Gallery,2020,11,46,1
ZA-WC,2020-11-15,23,61,False,Mattress Warehouse,2020,11,46,0
ZA-WC,2020-11-15,0,61,False,Ericssons,2020,11,46,1
ZA-WC,2020-11-22,23,76,False,Bradlows,2020,11,47,0
ZA-WC,2020-11-22,8,76,False,Russells,2020,11,47,0
ZA-WC,2020-11-22,0,76,False,Rochester,2020,11,47,1
ZA-WC,2020-11-22,8,76,False,Sleepmasters,2020,11,47,0
ZA-WC,2020-11-22,76,76,False,OK Furniture,2020,11,47,0
ZA-WC,2020-11-22,30,76,False,House and Home,2020,11,47,0
ZA-WC,2020-11-22,0,76,False,House & Home,2020,11,47,1
