,area,date,interest,isPartial,brand,year,month,week,is_zero,estimated_min_interest,estimated_interest
16183,ZA-FS,2021-11-28,0,False,The Bed Shop,2021,11,47,1,6.0,6.0
16184,ZA-FS,2021-12-05,0,False,The Bed Shop,2021,12,48,1,6.0,6.0
16185,ZA-FS,2021-12-12,0,False,The Bed Shop,2021,12,49,1,6.0,6.0
16186,ZA-FS,2021-12-19,0,False,The Bed Shop,2021,12,50,1,6.0,6.0
16187,ZA-GT,2021-01-03,26,False,The Bed Shop,2021,1,53,0,6.0,26.0
16188,ZA-GT,2021-01-10,0,False,The Bed Shop,2021,1,1,1,6.0,6.0
16189,ZA-GT,2021-01-17,24,False,The Bed Shop,2021,1,2,0,6.0,24.0
16190,ZA-GT,2021-01-24,23,False,The Bed Shop,2021,1,3,0,6.0,23.0
16191,ZA-GT,2021-01-31,48,False,The Bed Shop,2021,1,4,0,6.0,48.0
16192,ZA-GT,2021-02-07,49,False,The Bed Shop,2021,2,5,0,6.0,49.0
16193,ZA-GT,2021-02-14,0,False,The Bed Shop,2021,2,6,1,6.0,6.0
16194,ZA-GT,2021-02-21,0,False,The Bed Shop,2021,2,7,1,6.0,6.0
16195,ZA-GT,2021-02-28,24,False,The Bed Shop,2021,2,8,0,6.0,24.0
16196,ZA-GT,2021-03-07,24,False,The Bed Shop,2021,3,9,0,6.0,24.0
16197,ZA-GT,2021-03-14,23,False,The Bed Shop,2021,3,10,0,6.0,23.0
16198,ZA-GT,2021-03-21,25,False,The Bed Shop,2021,3,11,0,6.0,25.0
16199,ZA-GT,2021-03-28,0,False,The Bed Shop,2021,3,12,1,6.0,6.0
16200,ZA-GT,2021-04-04,25,False,The Bed Shop,2021,4,13,0,6.0,25.0
16201,ZA-GT,2021-04-11,46,False,The Bed Shop,2021,4,14,0,6.0,46.0
16202,ZA-GT,2021-04-18,72,False,The Bed Shop,2021,4,15,0,6.0,72.0
16203,ZA-GT,2021-04-25,49,False,The Bed Shop,2021,4,16,0,6.0,49.0
16204,ZA-GT,2021-05-02,47,False,The Bed Shop,2021,5,17,0,6.0,47.0
16205,ZA-GT,2021-05-09,0,False,The Bed Shop,2021,5,18,1,6.0,6.0
16206,ZA-GT,2021-05-16,48,False,The Bed Shop,2021,5,19,0,6.0,48.0
16207,ZA-GT,2021-05-23,48,False,The Bed Shop,2021,5,20,0,6.0,48.0
16208,ZA-GT,2021-05-30,0,False,The Bed Shop,2021,5,21,1,6.0,6.0
16209,ZA-GT,2021-06-06,0,False,The Bed Shop,2021,6,22,1,6.0,6.0
16210,ZA-GT,2021-06-13,24,False,The Bed Shop,2021,6,23,0,6.0,24.0
16211,ZA-GT,2021-06-20,0,False,The Bed Shop,2021,6,24,1,6.0,6.0
16212,ZA-GT,2021-06-27,0,False,The Bed Shop,2021,6,25,1,6.0,6.0
16213,ZA-GT,2021-07-04,48,False,The Bed Shop,2021,7,26,0,6.0,48.0
16214,ZA-GT,2021-07-11,25,False,The Bed Shop,2021,7,27,0,6.0,25.0
16215,ZA-GT,2021-07-18,0,False,The Bed Shop,2021,7,28,1,6.0,6.0
16216,ZA-GT,2021-07-25,49,False,The Bed Shop,2021,7,29,0,6.0,49.0
16217,ZA-GT,2021-08-01,0,False,The Bed Shop,2021,8,30,1,6.0,6.0
16218,ZA-GT,2021-08-08,47,False,The Bed Shop,2021,8,31,0,6.0,47.0
16219,ZA-GT,2021-08-15,91,False,The Bed Shop,2021,8,32,0,6.0,91.0
16220,ZA-GT,2021-08-22,25,False,The Bed Shop,2021,8,33,0,6.0,25.0
16221,ZA-GT,2021-08-29,95,False,The Bed Shop,2021,8,34,0,6.0,95.0
16222,ZA-GT,2021-09-05,49,False,The Bed Shop,2021,9,35,0,6.0,49.0
16223,ZA-GT,2021-09-12,49,False,The Bed Shop,2021,9,36,0,6.0,49.0
16224,ZA-GT,2021-09-19,79,False,The Bed Shop,2021,9,37,0,6.0,79.0
16225,ZA-GT,2021-09-26,100,False,The Bed Shop,2021,9,38,0,6.0,100.0
16226,ZA-GT,2021-10-03,0,False,The Bed Shop,2021,10,39,1,6.0,6.0
16227,ZA-GT,2021-10-10,0,False,The Bed Shop,2021,10,40,1,6.0,6.0
16228,ZA-GT,2021-10-17,17,False,The Bed Shop,2021,10,41,0,6.0,17.0
16229,ZA-GT,2021-10-24,34,False,The Bed Shop,2021,10,42,0,6.0,34.0
16230,ZA-GT,2021-10-31,34,False,The Bed Shop,2021,10,43,0,6.0,34.0
16231,ZA-GT,2021-11-07,17,False,The Bed Shop,2021,11,44,0,6.0,17.0
16232,ZA-GT,2021-11-14,0,False,The Bed Shop,2021,11,45,1,6.0,6.0
16233,ZA-GT,2021-11-21,64,False,The Bed Shop,2021,11,46,0,6.0,64.0
16234,ZA-GT,2021-11-28,16,False,The Bed Shop,2021,11,47,0,6.0,16.0
16235,ZA-GT,2021-12-05,0,False,The Bed Shop,2021,12,48,1,6.0,6.0
16236,ZA-GT,2021-12-12,37,False,The Bed Shop,2021,12,49,0,6.0,37.0
16237,ZA-GT,2021-12-19,21,False,The Bed Shop,2021,12,50,0,6.0,21.0
16238,ZA-NL,2021-01-03,0,False,The Bed Shop,2021,1,53,1,6.0,6.0
16239,ZA-NL,2021-01-10,0,False,The Bed Shop,2021,1,1,1,6.0,6.0
16240,ZA-NL,2021-01-17,40,False,The Bed Shop,2021,1,2,0,6.0,40.0
16241,ZA-NL,2021-01-24,0,False,The Bed Shop,2021,1,3,1,6.0,6.0
16242,ZA-NL,2021-01-31,0,False,The Bed Shop,2021,1,4,1,6.0,6.0
16243,ZA-NL,2021-02-07,0,False,The Bed Shop,2021,2,5,1,6.0,6.0
16244,ZA-NL,2021-02-14,0,False,The Bed Shop,2021,2,6,1,6.0,6.0
16245,ZA-NL,2021-02-21,39,False,The Bed Shop,2021,2,7,0,6.0,39.0
16246,ZA-NL,2021-02-28,0,False,The Bed Shop,2021,2,8,1,6.0,6.0
16247,ZA-NL,2021-03-07,0,False,The Bed Shop,2021,3,9,1,6.0,6.0
16248,ZA-NL,2021-03-14,38,False,The Bed Shop,2021,3,10,0,6.0,38.0
16249,ZA-NL,2021-03-21,0,False,The Bed Shop,2021,3,11,1,6.0,6.0
16250,ZA-NL,2021-03-28,0,False,The Bed Shop,2021,3,12,1,6.0,6.0
16251,ZA-NL,2021-04-04,0,False,The Bed Shop,2021,4,13,1,6.0,6.0
16252,ZA-NL,2021-04-11,0,False,The Bed Shop,2021,4,14,1,6.0,6.0
16253,ZA-NL,2021-04-18,0,False,The Bed Shop,2021,4,15,1,6.0,6.0
16254,ZA-NL,2021-04-25,38,False,The Bed Shop,2021,4,16,0,6.0,38.0
16255,ZA-NL,2021-05-02,0,False,The Bed Shop,2021,5,17,1,6.0,6.0
16256,ZA-NL,2021-05-09,0,False,The Bed Shop,2021,5,18,1,6.0,6.0
16257,ZA-NL,2021-05-16,0,False,The Bed Shop,2021,5,19,1,6.0,6.0
16258,ZA-NL,2021-05-23,0,False,The Bed Shop,2021,5,20,1,6.0,6.0
16259,ZA-NL,2021-05-30,0,False,The Bed Shop,2021,5,21,1,6.0,6.0
16260,ZA-NL,2021-06-06,0,False,The Bed Shop,2021,6,22,1,6.0,6.0
16261,ZA-NL,2021-06-13,0,False,The Bed Shop,2021,6,23,1,6.0,6.0
16262,ZA-NL,2021-06-20,0,False,The Bed Shop,2021,6,24,1,6.0,6.0
16263,ZA-NL,2021-06-27,0,False,The Bed Shop,2021,6,25,1,6.0,6.0
16264,ZA-NL,2021-07-04,0,False,The Bed Shop,2021,7,26,1,6.0,6.0
16265,ZA-NL,2021-07-11,0,False,The Bed Shop,2021,7,27,1,6.0,6.0
16266,ZA-NL,2021-07-18,0,False,The Bed Shop,2021,7,28,1,6.0,6.0
16267,ZA-NL,2021-07-25,0,False,The Bed Shop,2021,7,29,1,6.0,6.0
16268,ZA-NL,2021-08-01,0,False,The Bed Shop,2021,8,30,1,6.0,6.0
16269,ZA-NL,2021-08-08,0,False,The Bed Shop,2021,8,31,1,6.0,6.0
16270,ZA-NL,2021-08-15,0,False,The Bed Shop,2021,8,32,1,6.0,6.0
16271,ZA-NL,2021-08-22,41,False,The Bed Shop,2021,8,33,0,6.0,41.0
16272,ZA-NL,2021-08-29,40,False,The Bed Shop,2021,8,34,0,6.0,40.0
16273,ZA-NL,2021-09-05,0,False,The Bed Shop,2021,9,35,1,6.0,6.0
16274,ZA-NL,2021-09-12,0,False,The Bed Shop,2021,9,36,1,6.0,6.0
16275,ZA-NL,2021-09-19,0,False,The Bed Shop,2021,9,37,1,6.0,6.0
16276,ZA-NL,2021-09-26,0,False,The Bed Shop,2021,9,38,1,6.0,6.0
16277,ZA-NL,2021-10-03,0,False,The Bed Shop,2021,10,39,1,6.0,6.0
16278,ZA-NL,2021-10-10,0,False,The Bed Shop,2021,10,40,1,6.0,6.0
16279,ZA-NL,2021-10-17,0,False,The Bed Shop,2021,10,41,1,6.0,6.0
16280,ZA-NL,2021-10-24,0,False,The Bed Shop,2021,10,42,1,6.0,6.0
16281,ZA-NL,2021-10-31,0,False,The Bed Shop,2021,10,43,1,6.0,6.0
16282,ZA-NL,2021-11-07,29,False,The Bed Shop,2021,11,44,0,6.0,29.0
16283,ZA-NL,2021-11-14,0,False,The Bed Shop,2021,11,45,1,6.0,6.0
16284,ZA-NL,2021-11-21,54,False,The Bed Shop,2021,11,46,0,6.0,54.0
16285,ZA-NL,2021-11-28,27,False,The Bed Shop,2021,11,47,0,6.0,27.0
16286,ZA-NL,2021-12-05,0,False,The Bed Shop,2021,12,48,1,6.0,6.0
16287,ZA-NL,2021-12-12,0,False,The Bed Shop,2021,12,49,1,6.0,6.0
16288,ZA-NL,2021-12-19,0,False,The Bed Shop,2021,12,50,1,6.0,6.0
16289,ZA-LP,2021-01-03,0,False,The Bed Shop,2021,1,53,1,6.0,6.0
16290,ZA-LP,2021-01-10,0,False,The Bed Shop,2021,1,1,1,6.0,6.0
16291,ZA-LP,2021-01-17,0,False,The Bed Shop,2021,1,2,1,6.0,6.0
16292,ZA-LP,2021-01-24,0,False,The Bed Shop,2021,1,3,1,6.0,6.0
16293,ZA-LP,2021-01-31,0,False,The Bed Shop,2021,1,4,1,6.0,6.0
16294,ZA-LP,2021-02-07,0,False,The Bed Shop,2021,2,5,1,6.0,6.0
16295,ZA-LP,2021-02-14,0,False,The Bed Shop,2021,2,6,1,6.0,6.0
16296,ZA-LP,2021-02-21,0,False,The Bed Shop,2021,2,7,1,6.0,6.0
16297,ZA-LP,2021-02-28,0,False,The Bed Shop,2021,2,8,1,6.0,6.0
16298,ZA-LP,2021-03-07,0,False,The Bed Shop,2021,3,9,1,6.0,6.0
16299,ZA-LP,2021-03-14,0,False,The Bed Shop,2021,3,10,1,6.0,6.0
16300,ZA-LP,2021-03-21,0,False,The Bed Shop,2021,3,11,1,6.0,6.0
16301,ZA-LP,2021-03-28,0,False,The Bed Shop,2021,3,12,1,6.0,6.0
16302,ZA-LP,2021-04-04,0,False,The Bed Shop,2021,4,13,1,6.0,6.0
16303,ZA-LP,2021-04-11,0,False,The Bed Shop,2021,4,14,1,6.0,6.0
16304,ZA-LP,2021-04-18,0,False,The Bed Shop,2021,4,15,1,6.0,6.0
16305,ZA-LP,2021-04-25,0,False,The Bed Shop,2021,4,16,1,6.0,6.0
16306,ZA-LP,2021-05-02,0,False,The Bed Shop,2021,5,17,1,6.0,6.0
16307,ZA-LP,2021-05-09,0,False,The Bed Shop,2021,5,18,1,6.0,6.0
16308,ZA-LP,2021-05-16,0,False,The Bed Shop,2021,5,19,1,6.0,6.0
16309,ZA-LP,2021-05-23,47,False,The Bed Shop,2021,5,20,0,6.0,47.0
16310,ZA-LP,2021-05-30,0,False,The Bed Shop,2021,5,21,1,6.0,6.0
16311,ZA-LP,2021-06-06,0,False,The Bed Shop,2021,6,22,1,6.0,6.0
16312,ZA-LP,2021-06-13,0,False,The Bed Shop,2021,6,23,1,6.0,6.0
16313,ZA-LP,2021-06-20,0,False,The Bed Shop,2021,6,24,1,6.0,6.0
16314,ZA-LP,2021-06-27,45,False,The Bed Shop,2021,6,25,0,6.0,45.0
16315,ZA-LP,2021-07-04,0,False,The Bed Shop,2021,7,26,1,6.0,6.0
16316,ZA-LP,2021-07-11,0,False,The Bed Shop,2021,7,27,1,6.0,6.0
16317,ZA-LP,2021-07-18,46,False,The Bed Shop,2021,7,28,0,6.0,46.0
16318,ZA-LP,2021-07-25,0,False,The Bed Shop,2021,7,29,1,6.0,6.0
16319,ZA-LP,2021-08-01,0,False,The Bed Shop,2021,8,30,1,6.0,6.0
16320,ZA-LP,2021-08-08,0,False,The Bed Shop,2021,8,31,1,6.0,6.0
16321,ZA-LP,2021-08-15,0,False,The Bed Shop,2021,8,32,1,6.0,6.0
16322,ZA-LP,2021-08-22,0,False,The Bed Shop,2021,8,33,1,6.0,6.0
16323,ZA-LP,2021-08-29,0,False,The Bed Shop,2021,8,34,1,6.0,6.0
16324,ZA-LP,2021-09-05,0,False,The Bed Shop,2021,9,35,1,6.0,6.0
16325,ZA-LP,2021-09-12,0,False,The Bed Shop,2021,9,36,1,6.0,6.0
16326,ZA-LP,2021-09-19,0,False,The Bed Shop,2021,9,37,1,6.0,6.0
16327,ZA-LP,2021-09-26,0,False,The Bed Shop,2021,9,38,1,6.0,6.0
16328,ZA-LP,2021-10-03,0,False,The Bed Shop,2021,10,39,1,6.0,6.0
16329,ZA-LP,2021-10-10,0,False,The Bed Shop,2021,10,40,1,6.0,6.0
16330,ZA-LP,2021-10-17,0,False,The Bed Shop,2021,10,41,1,6.0,6.0
16331,ZA-LP,2021-10-24,0,False,The Bed Shop,2021,10,42,1,6.0,6.0
16332,ZA-LP,2021-10-31,0,False,The Bed Shop,2021,10,43,1,6.0,6.0
16333,ZA-LP,2021-11-07,0,False,The Bed Shop,2021,11,44,1,6.0,6.0
16334,ZA-LP,2021-11-14,0,False,The Bed Shop,2021,11,45,1,6.0,6.0
16335,ZA-LP,2021-11-21,0,False,The Bed Shop,2021,11,46,1,6.0,6.0
16336,ZA-LP,2021-11-28,0,False,The Bed Shop,2021,11,47,1,6.0,6.0
16337,ZA-LP,2021-12-05,0,False,The Bed Shop,2021,12,48,1,6.0,6.0
16338,ZA-LP,2021-12-12,0,False,The Bed Shop,2021,12,49,1,6.0,6.0
16339,ZA-LP,2021-12-19,0,False,The Bed Shop,2021,12,50,1,6.0,6.0
16340,ZA-NW,2021-01-03,0,False,The Bed Shop,2021,1,53,1,6.0,6.0
16341,ZA-NW,2021-01-10,0,False,The Bed Shop,2021,1,1,1,6.0,6.0
16342,ZA-NW,2021-01-17,0,False,The Bed Shop,2021,1,2,1,6.0,6.0
16343,ZA-NW,2021-01-24,0,False,The Bed Shop,2021,1,3,1,6.0,6.0
16344,ZA-NW,2021-01-31,0,False,The Bed Shop,2021,1,4,1,6.0,6.0
16345,ZA-NW,2021-02-07,0,False,The Bed Shop,2021,2,5,1,6.0,6.0
16346,ZA-NW,2021-02-14,0,False,The Bed Shop,2021,2,6,1,6.0,6.0
16347,ZA-NW,2021-02-21,0,False,The Bed Shop,2021,2,7,1,6.0,6.0
16348,ZA-NW,2021-02-28,0,False,The Bed Shop,2021,2,8,1,6.0,6.0
16349,ZA-NW,2021-03-07,0,False,The Bed Shop,2021,3,9,1,6.0,6.0
16350,ZA-NW,2021-03-14,0,False,The Bed Shop,2021,3,10,1,6.0,6.0
16351,ZA-NW,2021-03-21,0,False,The Bed Shop,2021,3,11,1,6.0,6.0
16352,ZA-NW,2021-03-28,0,False,The Bed Shop,2021,3,12,1,6.0,6.0
16353,ZA-NW,2021-04-04,0,False,The Bed Shop,2021,4,13,1,6.0,6.0
16354,ZA-NW,2021-04-11,0,False,The Bed Shop,2021,4,14,1,6.0,6.0
16355,ZA-NW,2021-04-18,0,False,The Bed Shop,2021,4,15,1,6.0,6.0
16356,ZA-NW,2021-04-25,0,False,The Bed Shop,2021,4,16,1,6.0,6.0
16357,ZA-NW,2021-05-02,0,False,The Bed Shop,2021,5,17,1,6.0,6.0
16358,ZA-NW,2021-05-09,0,False,The Bed Shop,2021,5,18,1,6.0,6.0
16359,ZA-NW,2021-05-16,0,False,The Bed Shop,2021,5,19,1,6.0,6.0
16360,ZA-NW,2021-05-23,0,False,The Bed Shop,2021,5,20,1,6.0,6.0
16361,ZA-NW,2021-05-30,64,False,The Bed Shop,2021,5,21,0,6.0,64.0
16362,ZA-NW,2021-06-06,0,False,The Bed Shop,2021,6,22,1,6.0,6.0
16363,ZA-NW,2021-06-13,0,False,The Bed Shop,2021,6,23,1,6.0,6.0
16364,ZA-NW,2021-06-20,0,False,The Bed Shop,2021,6,24,1,6.0,6.0
16365,ZA-NW,2021-06-27,0,False,The Bed Shop,2021,6,25,1,6.0,6.0
16366,ZA-NW,2021-07-04,0,False,The Bed Shop,2021,7,26,1,6.0,6.0
16367,ZA-NW,2021-07-11,0,False,The Bed Shop,2021,7,27,1,6.0,6.0
16368,ZA-NW,2021-07-18,0,False,The Bed Shop,2021,7,28,1,6.0,6.0
16369,ZA-NW,2021-07-25,0,False,The Bed Shop,2021,7,29,1,6.0,6.0
16370,ZA-NW,2021-08-01,0,False,The Bed Shop,2021,8,30,1,6.0,6.0
16371,ZA-NW,2021-08-08,57,False,The Bed Shop,2021,8,31,0,6.0,57.0
16372,ZA-NW,2021-08-15,0,False,The Bed Shop,2021,8,32,1,6.0,6.0
16373,ZA-NW,2021-08-22,0,False,The Bed Shop,2021,8,33,1,6.0,6.0
16374,ZA-NW,2021-08-29,0,False,The Bed Shop,2021,8,34,1,6.0,6.0
16375,ZA-NW,2021-09-05,0,False,The Bed Shop,2021,9,35,1,6.0,6.0
16376,ZA-NW,2021-09-12,0,False,The Bed Shop,2021,9,36,1,6.0,6.0
16377,ZA-NW,2021-09-19,0,False,The Bed Shop,2021,9,37,1,6.0,6.0
16378,ZA-NW,2021-09-26,0,False,The Bed Shop,2021,9,38,1,6.0,6.0
16379,ZA-NW,2021-10-03,0,False,The Bed Shop,2021,10,39,1,6.0,6.0
16380,ZA-NW,2021-10-10,0,False,The Bed Shop,2021,10,40,1,6.0,6.0
16381,ZA-NW,2021-10-17,0,False,The Bed Shop,2021,10,41,1,6.0,6.0
16382,ZA-NW,2021-10-24,0,False,The Bed Shop,2021,10,42,1,6.0,6.0
16383,ZA-NW,2021-10-31,0,False,The Bed Shop,2021,10,43,1,6.0,6.0
16384,ZA-NW,2021-11-07,0,False,The Bed Shop,2021,11,44,1,6.0,6.0
16385,ZA-NW,2021-11-14,0,False,The Bed Shop,2021,11,45,1,6.0,6.0
16386,ZA-NW,2021-11-21,0,False,The Bed Shop,2021,11,46,1,6.0,6.0
16387,ZA-NW,2021-11-28,0,False,The Bed Shop,2021,11,47,1,6.0,6.0
16388,ZA-NW,2021-12-05,0,False,The Bed Shop,2021,12,48,1,6.0,6.0
16389,ZA-NW,2021-12-12,0,False,The Bed Shop,2021,12,49,1,6.0,6.0
16390,ZA-NW,2021-12-19,0,False,The Bed Shop,2021,12,50,1,6.0,6.0
16391,ZA-WC,2021-01-03,0,False,The Bed Shop,2021,1,53,1,6.0,6.0
16392,ZA-WC,2021-01-10,0,False,The Bed Shop,2021,1,1,1,6.0,6.0
16393,ZA-WC,2021-01-17,0,False,The Bed Shop,2021,1,2,1,6.0,6.0
16394,ZA-WC,2021-01-24,0,False,The Bed Shop,2021,1,3,1,6.0,6.0
16395,ZA-WC,2021-01-31,0,False,The Bed Shop,2021,1,4,1,6.0,6.0
16396,ZA-WC,2021-02-07,0,False,The Bed Shop,2021,2,5,1,6.0,6.0
16397,ZA-WC,2021-02-14,0,False,The Bed Shop,2021,2,6,1,6.0,6.0
16398,ZA-WC,2021-02-21,0,False,The Bed Shop,2021,2,7,1,6.0,6.0
16399,ZA-WC,2021-02-28,0,False,The Bed Shop,2021,2,8,1,6.0,6.0
16400,ZA-WC,2021-03-07,0,False,The Bed Shop,2021,3,9,1,6.0,6.0
16401,ZA-WC,2021-03-14,0,False,The Bed Shop,2021,3,10,1,6.0,6.0
16402,ZA-WC,2021-03-21,0,False,The Bed Shop,2021,3,11,1,6.0,6.0
16403,ZA-WC,2021-03-28,0,False,The Bed Shop,2021,3,12,1,6.0,6.0
16404,ZA-WC,2021-04-04,0,False,The Bed Shop,2021,4,13,1,6.0,6.0
16405,ZA-WC,2021-04-11,0,False,The Bed Shop,2021,4,14,1,6.0,6.0
16406,ZA-WC,2021-04-18,0,False,The Bed Shop,2021,4,15,1,6.0,6.0
16407,ZA-WC,2021-04-25,0,False,The Bed Shop,2021,4,16,1,6.0,6.0
16408,ZA-WC,2021-05-02,0,False,The Bed Shop,2021,5,17,1,6.0,6.0
16409,ZA-WC,2021-05-09,0,False,The Bed Shop,2021,5,18,1,6.0,6.0
16410,ZA-WC,2021-05-16,0,False,The Bed Shop,2021,5,19,1,6.0,6.0
16411,ZA-WC,2021-05-23,0,False,The Bed Shop,2021,5,20,1,6.0,6.0
16412,ZA-WC,2021-05-30,0,False,The Bed Shop,2021,5,21,1,6.0,6.0
16413,ZA-WC,2021-06-06,0,False,The Bed Shop,2021,6,22,1,6.0,6.0
16414,ZA-WC,2021-06-13,64,False,The Bed Shop,2021,6,23,0,6.0,64.0
16415,ZA-WC,2021-06-20,0,False,The Bed Shop,2021,6,24,1,6.0,6.0
16416,ZA-WC,2021-06-27,0,False,The Bed Shop,2021,6,25,1,6.0,6.0
16417,ZA-WC,2021-07-04,0,False,The Bed Shop,2021,7,26,1,6.0,6.0
16418,ZA-WC,2021-07-11,33,False,The Bed Shop,2021,7,27,0,6.0,33.0
16419,ZA-WC,2021-07-18,0,False,The Bed Shop,2021,7,28,1,6.0,6.0
16420,ZA-WC,2021-07-25,0,False,The Bed Shop,2021,7,29,1,6.0,6.0
16421,ZA-WC,2021-08-01,0,False,The Bed Shop,2021,8,30,1,6.0,6.0
16422,ZA-WC,2021-08-08,32,False,The Bed Shop,2021,8,31,0,6.0,32.0
16423,ZA-WC,2021-08-15,30,False,The Bed Shop,2021,8,32,0,6.0,30.0
16424,ZA-WC,2021-08-22,0,False,The Bed Shop,2021,8,33,1,6.0,6.0
16425,ZA-WC,2021-08-29,0,False,The Bed Shop,2021,8,34,1,6.0,6.0
16426,ZA-WC,2021-09-05,0,False,The Bed Shop,2021,9,35,1,6.0,6.0
16427,ZA-WC,2021-09-12,0,False,The Bed Shop,2021,9,36,1,6.0,6.0
16428,ZA-WC,2021-09-19,0,False,The Bed Shop,2021,9,37,1,6.0,6.0
16429,ZA-WC,2021-09-26,0,False,The Bed Shop,2021,9,38,1,6.0,6.0
16430,ZA-WC,2021-10-03,25,False,The Bed Shop,2021,10,39,0,6.0,25.0
16431,ZA-WC,2021-10-10,0,False,The Bed Shop,2021,10,40,1,6.0,6.0
16432,ZA-WC,2021-10-17,0,False,The Bed Shop,2021,10,41,1,6.0,6.0
16433,ZA-WC,2021-10-24,0,False,The Bed Shop,2021,10,42,1,6.0,6.0
16434,ZA-WC,2021-10-31,0,False,The Bed Shop,2021,10,43,1,6.0,6.0
16435,ZA-WC,2021-11-07,0,False,The Bed Shop,2021,11,44,1,6.0,6.0
16436,ZA-WC,2021-11-14,0,False,The Bed Shop,2021,11,45,1,6.0,6.0
16437,ZA-WC,2021-11-21,0,False,The Bed Shop,2021,11,46,1,6.0,6.0
16438,ZA-WC,2021-11-28,0,False,The Bed Shop,2021,11,47,1,6.0,6.0
16439,ZA-WC,2021-12-05,0,False,The Bed Shop,2021,12,48,1,6.0,6.0
16440,ZA-WC,2021-12-12,0,False,The Bed Shop,2021,12,49,1,6.0,6.0
16441,ZA-WC,2021-12-19,0,False,The Bed Shop,2021,12,50,1,6.0,6.0
16442,ZA,2021-01-03,35,False,Tafelberg,2021,1,53,0,5.5,35.0
16443,ZA,2021-01-10,35,False,Tafelberg,2021,1,1,0,5.5,35.0
16444,ZA,2021-01-17,58,False,Tafelberg,2021,1,2,0,5.5,58.0
16445,ZA,2021-01-24,44,False,Tafelberg,2021,1,3,0,5.5,44.0
16446,ZA,2021-01-31,45,False,Tafelberg,2021,1,4,0,5.5,45.0
16447,ZA,2021-02-07,12,False,Tafelberg,2021,2,5,0,5.5,12.0
16448,ZA,2021-02-14,24,False,Tafelberg,2021,2,6,0,5.5,24.0
16449,ZA,2021-02-21,34,False,Tafelberg,2021,2,7,0,5.5,34.0
16450,ZA,2021-02-28,23,False,Tafelberg,2021,2,8,0,5.5,23.0
16451,ZA,2021-03-07,57,False,Tafelberg,2021,3,9,0,5.5,57.0
16452,ZA,2021-03-14,32,False,Tafelberg,2021,3,10,0,5.5,32.0
16453,ZA,2021-03-21,23,False,Tafelberg,2021,3,11,0,5.5,23.0
16454,ZA,2021-03-28,48,False,Tafelberg,2021,3,12,0,5.5,48.0
16455,ZA,2021-04-04,11,False,Tafelberg,2021,4,13,0,5.5,11.0
16456,ZA,2021-04-11,22,False,Tafelberg,2021,4,14,0,5.5,22.0
16457,ZA,2021-04-18,22,False,Tafelberg,2021,4,15,0,5.5,22.0
16458,ZA,2021-04-25,56,False,Tafelberg,2021,4,16,0,5.5,56.0
16459,ZA,2021-05-02,0,False,Tafelberg,2021,5,17,1,5.5,5.5
16460,ZA,2021-05-09,33,False,Tafelberg,2021,5,18,0,5.5,33.0
16461,ZA,2021-05-16,22,False,Tafelberg,2021,5,19,0,5.5,22.0
16462,ZA,2021-05-23,33,False,Tafelberg,2021,5,20,0,5.5,33.0
16463,ZA,2021-05-30,46,False,Tafelberg,2021,5,21,0,5.5,46.0
16464,ZA,2021-06-06,23,False,Tafelberg,2021,6,22,0,5.5,23.0
16465,ZA,2021-06-13,57,False,Tafelberg,2021,6,23,0,5.5,57.0
16466,ZA,2021-06-20,34,False,Tafelberg,2021,6,24,0,5.5,34.0
16467,ZA,2021-06-27,44,False,Tafelberg,2021,6,25,0,5.5,44.0
16468,ZA,2021-07-04,34,False,Tafelberg,2021,7,26,0,5.5,34.0
16469,ZA,2021-07-11,24,False,Tafelberg,2021,7,27,0,5.5,24.0
16470,ZA,2021-07-18,23,False,Tafelberg,2021,7,28,0,5.5,23.0
16471,ZA,2021-07-25,46,False,Tafelberg,2021,7,29,0,5.5,46.0
16472,ZA,2021-08-01,0,False,Tafelberg,2021,8,30,1,5.5,5.5
16473,ZA,2021-08-08,22,False,Tafelberg,2021,8,31,0,5.5,22.0
16474,ZA,2021-08-15,32,False,Tafelberg,2021,8,32,0,5.5,32.0
16475,ZA,2021-08-22,58,False,Tafelberg,2021,8,33,0,5.5,58.0
16476,ZA,2021-08-29,100,False,Tafelberg,2021,8,34,0,5.5,100.0
16477,ZA,2021-09-05,46,False,Tafelberg,2021,9,35,0,5.5,46.0
16478,ZA,2021-09-12,45,False,Tafelberg,2021,9,36,0,5.5,45.0
16479,ZA,2021-09-19,24,False,Tafelberg,2021,9,37,0,5.5,24.0
16480,ZA,2021-09-26,34,False,Tafelberg,2021,9,38,0,5.5,34.0
16481,ZA,2021-10-03,44,False,Tafelberg,2021,10,39,0,5.5,44.0
16482,ZA,2021-10-10,74,False,Tafelberg,2021,10,40,0,5.5,74.0
16483,ZA,2021-10-17,16,False,Tafelberg,2021,10,41,0,5.5,16.0
16484,ZA,2021-10-24,72,False,Tafelberg,2021,10,42,0,5.5,72.0
16485,ZA,2021-10-31,32,False,Tafelberg,2021,10,43,0,5.5,32.0
16486,ZA,2021-11-07,17,False,Tafelberg,2021,11,44,0,5.5,17.0
16487,ZA,2021-11-14,24,False,Tafelberg,2021,11,45,0,5.5,24.0
16488,ZA,2021-11-21,23,False,Tafelberg,2021,11,46,0,5.5,23.0
16489,ZA,2021-11-28,23,False,Tafelberg,2021,11,47,0,5.5,23.0
